Exp,Year,Plot,Treatment,Date,Species,Percent.Cover
E244,2008,50,AllPesticides,10/20/2008,Panicum virgatum,10
E244,2008,50,AllPesticides,10/20/2008,Poa pratensis,15
E244,2008,50,AllPesticides,10/20/2008,Rumex acetosella,5
E244,2008,50,AllPesticides,10/20/2008,Schizachyrium scoparium,15
E244,2008,50,AllPesticides,10/20/2008,Sorghastrum nutans,20
E244,2008,51,Control,10/20/2008,Agropyron repens,10
E244,2008,51,Control,10/20/2008,Agrostis scabra,10
E244,2008,51,Control,10/20/2008,Amorpha canescens,30
E244,2008,51,Control,10/20/2008,Bare ground,10
E244,2008,51,Control,10/20/2008,Poa pratensis,30
E244,2008,51,Control,10/20/2008,Schizachyrium scoparium,10
E244,2008,52,SoilDrenchFungicide,10/20/2008,Achillea millefolium,7
E244,2008,52,SoilDrenchFungicide,10/20/2008,Agropyron repens,8
E244,2008,52,SoilDrenchFungicide,10/20/2008,Amorpha canescens,30
E244,2008,52,SoilDrenchFungicide,10/20/2008,Bare ground,13
E244,2008,52,SoilDrenchFungicide,10/20/2008,Linaria vulgaris,5
E244,2008,52,SoilDrenchFungicide,10/20/2008,Poa pratensis,30
E244,2008,52,SoilDrenchFungicide,10/20/2008,Trifolium sp.,5
E244,2008,52,SoilDrenchFungicide,10/20/2008,Verbascum thapsus,2
E244,2008,53,FoliarFungicide,10/20/2008,Agropyron repens,5
E244,2008,53,FoliarFungicide,10/20/2008,Amorpha canescens,35
E244,2008,53,FoliarFungicide,10/20/2008,Bare ground,37
E244,2008,53,FoliarFungicide,10/20/2008,Poa pratensis,15
E244,2008,53,FoliarFungicide,10/20/2008,Rumex acetosella,2
E244,2008,53,FoliarFungicide,10/20/2008,Silene antirrhina,2
E244,2008,53,FoliarFungicide,10/20/2008,Solidago nemoralis,4
E244,2008,54,Insecticide,10/20/2008,Agropyron repens,10
E244,2008,54,Insecticide,10/20/2008,Agrostis scabra,10
E244,2008,54,Insecticide,10/20/2008,Amorpha canescens,20
E244,2008,54,Insecticide,10/20/2008,Artemisia (caudata) campestris,2
E244,2008,54,Insecticide,10/20/2008,Bare ground,17
E244,2008,54,Insecticide,10/20/2008,Poa pratensis,25
E244,2008,54,Insecticide,10/20/2008,Rumex acetosella,8
E244,2008,54,Insecticide,10/20/2008,Trifolium sp.,8
E244,2008,55,AllPesticides,10/20/2008,Agropyron repens,25
E244,2008,55,AllPesticides,10/20/2008,Agrostis scabra,4
E244,2008,55,AllPesticides,10/20/2008,Amorpha canescens,32
E244,2008,55,AllPesticides,10/20/2008,Bare ground,18
E244,2008,55,AllPesticides,10/20/2008,Poa pratensis,5
E244,2008,55,AllPesticides,10/20/2008,Rumex acetosella,7
E244,2008,55,AllPesticides,10/20/2008,Taraxicum officinalis,5
E244,2008,55,AllPesticides,10/20/2008,Verbascum thapsus,4
E244,2008,56,FoliarFungicide,10/20/2008,Achillea millefolium,1
E244,2008,56,FoliarFungicide,10/20/2008,Bare ground,45
E244,2008,56,FoliarFungicide,10/20/2008,Koeleria cristata,22
E244,2008,56,FoliarFungicide,10/20/2008,Lespedeza capitata,2
E244,2008,56,FoliarFungicide,10/20/2008,Liatris aspera,12
E244,2008,56,FoliarFungicide,10/20/2008,Schizachyrium scoparium,18
E244,2008,57,Insecticide,10/20/2008,Achillea millefolium,2
E244,2008,57,Insecticide,10/20/2008,Bare ground,49
E244,2008,57,Insecticide,10/20/2008,Koeleria cristata,20
E244,2008,57,Insecticide,10/20/2008,Liatris aspera,18
E244,2008,57,Insecticide,10/20/2008,Panicum oligosanthes,3
E244,2008,57,Insecticide,10/20/2008,Panicum virgatum,2
E244,2008,57,Insecticide,10/20/2008,Schizachyrium scoparium,6
E244,2008,58,SoilDrenchFungicide,10/20/2008,Bare ground,48
E244,2008,58,SoilDrenchFungicide,10/20/2008,Koeleria cristata,15
E244,2008,58,SoilDrenchFungicide,10/20/2008,Liatris aspera,14
E244,2008,58,SoilDrenchFungicide,10/20/2008,Panicum oligosanthes,1
E244,2008,58,SoilDrenchFungicide,10/20/2008,Schizachyrium scoparium,10
E244,2008,58,SoilDrenchFungicide,10/20/2008,Sorghastrum nutans,10
E244,2008,58,SoilDrenchFungicide,10/20/2008,Taraxicum officinalis,2
E244,2008,59,Control,10/20/2008,Achillea millefolium,3
E244,2008,59,Control,10/20/2008,Bare ground,43
E244,2008,59,Control,10/20/2008,Bouteloua gracilis,12
E244,2008,59,Control,10/20/2008,Koeleria cristata,10
E244,2008,59,Control,10/20/2008,Liatris aspera,6
E244,2008,59,Control,10/20/2008,Physalis virginiana,2
E244,2008,59,Control,10/20/2008,Schizachyrium scoparium,15
E244,2008,59,Control,10/20/2008,Sorghastrum nutans,9
E244,2008,60,AllPesticides,10/20/2008,Achillea millefolium,12
E244,2008,60,AllPesticides,10/20/2008,Bare ground,27
E244,2008,60,AllPesticides,10/20/2008,Bouteloua gracilis,6
E244,2008,60,AllPesticides,10/20/2008,Koeleria cristata,15
E244,2008,60,AllPesticides,10/20/2008,Liatris aspera,12
E244,2008,60,AllPesticides,10/20/2008,Schizachyrium scoparium,10
E244,2008,60,AllPesticides,10/20/2008,Sorghastrum nutans,7
E244,2008,60,AllPesticides,10/20/2008,Taraxicum officinalis,4
E244,2008,60,AllPesticides,10/20/2008,Trifolium sp.,7
E244,2008,61,Insecticide,10/20/2008,Achillea millefolium,2
E244,2008,61,Insecticide,10/20/2008,Bare ground,64
E244,2008,61,Insecticide,10/20/2008,Bouteloua gracilis,1
E244,2008,61,Insecticide,10/20/2008,Erigeron canadensis,1
E244,2008,61,Insecticide,10/20/2008,Liatris aspera,15
E244,2008,61,Insecticide,10/20/2008,Poa pratensis,1
E244,2008,61,Insecticide,10/20/2008,Polygonum tenue,4
E244,2008,61,Insecticide,10/20/2008,Taraxicum officinalis,2
E244,2008,61,Insecticide,10/20/2008,Trifolium sp.,10
E244,2008,62,FoliarFungicide,10/20/2008,Bare ground,80
E244,2008,62,FoliarFungicide,10/20/2008,Erigeron canadensis,1
E244,2008,62,FoliarFungicide,10/20/2008,Liatris aspera,15
E244,2008,62,FoliarFungicide,10/20/2008,Polygonum tenue,2
E244,2008,62,FoliarFungicide,10/20/2008,Trifolium sp.,2
E244,2008,63,SoilDrenchFungicide,10/20/2008,Bare ground,74
E244,2008,63,SoilDrenchFungicide,10/20/2008,Erigeron canadensis,1
E244,2008,63,SoilDrenchFungicide,10/20/2008,Liatris aspera,10
E244,2008,63,SoilDrenchFungicide,10/20/2008,Polygonum tenue,2
E244,2008,63,SoilDrenchFungicide,10/20/2008,Solidago nemoralis,2
E244,2008,63,SoilDrenchFungicide,10/20/2008,Taraxicum officinalis,1
E244,2008,63,SoilDrenchFungicide,10/20/2008,Trifolium sp.,10
E244,2008,64,Control,10/20/2008,Achillea millefolium,4
E244,2008,64,Control,10/20/2008,Bare ground,59
E244,2008,64,Control,10/20/2008,Erigeron canadensis,1
E244,2008,64,Control,10/20/2008,Liatris aspera,15
E244,2008,64,Control,10/20/2008,Lupinus perennis,2
E244,2008,64,Control,10/20/2008,Poa pratensis,5
E244,2008,64,Control,10/20/2008,Polygonum tenue,2
E244,2008,64,Control,10/20/2008,Taraxicum officinalis,5
E244,2008,64,Control,10/20/2008,Trifolium sp.,5
E244,2008,64,Control,10/20/2008,Verbascum thapsus,2
E244,2008,65,AllPesticides,10/20/2008,Agropyron repens,1
E244,2008,65,AllPesticides,10/20/2008,Agrostis scabra,2
E244,2008,65,AllPesticides,10/20/2008,Bare ground,68
E244,2008,65,AllPesticides,10/20/2008,Elymus canadensis,2
E244,2008,65,AllPesticides,10/20/2008,Erigeron canadensis,1
E244,2008,65,AllPesticides,10/20/2008,Liatris aspera,10
E244,2008,65,AllPesticides,10/20/2008,Poa pratensis,1
E244,2008,65,AllPesticides,10/20/2008,Polygonum tenue,3
E244,2008,65,AllPesticides,10/20/2008,Rumex acetosella,2
E244,2008,65,AllPesticides,10/20/2008,Schizachyrium scoparium,5
E244,2008,65,AllPesticides,10/20/2008,Taraxicum officinalis,3
E244,2008,65,AllPesticides,10/20/2008,Trifolium sp.,2
E244,2008,66,SoilDrenchFungicide,10/20/2008,Bare ground,77
E244,2008,66,SoilDrenchFungicide,10/20/2008,Bouteloua gracilis,2
E244,2008,66,SoilDrenchFungicide,10/20/2008,Cyperus sp.,1
E244,2008,66,SoilDrenchFungicide,10/20/2008,Liatris aspera,5
E244,2008,66,SoilDrenchFungicide,10/20/2008,Lupinus perennis,4
E244,2008,66,SoilDrenchFungicide,10/20/2008,Panicum virgatum,10
E244,2008,66,SoilDrenchFungicide,10/20/2008,Schizachyrium scoparium,1
E244,2008,67,AllPesticides,10/20/2008,Bare ground,77
E244,2008,67,AllPesticides,10/20/2008,Cyperus sp.,1
E244,2008,67,AllPesticides,10/20/2008,Liatris aspera,6
E244,2008,67,AllPesticides,10/20/2008,Panicum oligosanthes,1
E244,2008,67,AllPesticides,10/20/2008,Panicum virgatum,4
E244,2008,67,AllPesticides,10/20/2008,Schizachyrium scoparium,10
E244,2008,67,AllPesticides,10/20/2008,Taraxicum officinalis,1
E244,2008,68,Insecticide,10/20/2008,Bare ground,67
E244,2008,68,Insecticide,10/20/2008,Bouteloua gracilis,3
E244,2008,68,Insecticide,10/20/2008,Liatris aspera,10
E244,2008,68,Insecticide,10/20/2008,Panicum virgatum,12
E244,2008,68,Insecticide,10/20/2008,Schizachyrium scoparium,4
E244,2008,68,Insecticide,10/20/2008,Solidago nemoralis,4
E244,2008,69,Control,10/20/2008,Bare ground,70
E244,2008,69,Control,10/20/2008,Liatris aspera,12
E244,2008,69,Control,10/20/2008,Panicum virgatum,14
E244,2008,69,Control,10/20/2008,Schizachyrium scoparium,4
E244,2008,70,FoliarFungicide,10/20/2008,Bare ground,73
E244,2008,70,FoliarFungicide,10/20/2008,Bouteloua gracilis,2
E244,2008,70,FoliarFungicide,10/20/2008,Cyperus sp.,1
E244,2008,70,FoliarFungicide,10/20/2008,Liatris aspera,10
E244,2008,70,FoliarFungicide,10/20/2008,Panicum virgatum,8
E244,2008,70,FoliarFungicide,10/20/2008,Schizachyrium scoparium,2
E244,2008,70,FoliarFungicide,10/20/2008,Solidago nemoralis,4
E244,2008,71,SoilDrenchFungicide,10/20/2008,Achillea millefolium,6
E244,2008,71,SoilDrenchFungicide,10/20/2008,Bare ground,5
E244,2008,71,SoilDrenchFungicide,10/20/2008,Bouteloua gracilis,2
E244,2008,71,SoilDrenchFungicide,10/20/2008,Lespedeza capitata,8
E244,2008,71,SoilDrenchFungicide,10/20/2008,Petalostemum purpureum,20
E244,2008,71,SoilDrenchFungicide,10/20/2008,Poa pratensis,22
E244,2008,71,SoilDrenchFungicide,10/20/2008,Schizachyrium scoparium,14
E244,2008,71,SoilDrenchFungicide,10/20/2008,Sorghastrum nutans,17
E244,2008,71,SoilDrenchFungicide,10/20/2008,Sporobolus sp.,2
E244,2008,71,SoilDrenchFungicide,10/20/2008,Taraxicum officinalis,4
E244,2008,72,FoliarFungicide,10/20/2008,Bare ground,11
E244,2008,72,FoliarFungicide,10/20/2008,Lespedeza capitata,4
E244,2008,72,FoliarFungicide,10/20/2008,Petalostemum purpureum,25
E244,2008,72,FoliarFungicide,10/20/2008,Poa pratensis,25
E244,2008,72,FoliarFungicide,10/20/2008,Schizachyrium scoparium,6
E244,2008,72,FoliarFungicide,10/20/2008,Sorghastrum nutans,20
E244,2008,72,FoliarFungicide,10/20/2008,Taraxicum officinalis,4
E244,2008,72,FoliarFungicide,10/20/2008,Trifolium sp.,5
E244,2008,73,AllPesticides,10/20/2008,Agropyron repens,7
E244,2008,73,AllPesticides,10/20/2008,Bare ground,8
E244,2008,73,AllPesticides,10/20/2008,Bouteloua gracilis,4
E244,2008,73,AllPesticides,10/20/2008,Miscellaneous fungi,4
E244,2008,73,AllPesticides,10/20/2008,Lespedeza capitata,4
E244,2008,73,AllPesticides,10/20/2008,Miscellaneous litter,5
E244,2008,73,AllPesticides,10/20/2008,Petalostemum purpureum,15
E244,2008,73,AllPesticides,10/20/2008,Poa pratensis,30
E244,2008,73,AllPesticides,10/20/2008,Schizachyrium scoparium,7
E244,2008,73,AllPesticides,10/20/2008,Sorghastrum nutans,10
E244,2008,73,AllPesticides,10/20/2008,Sporobolus sp.,2
E244,2008,73,AllPesticides,10/20/2008,Taraxicum officinalis,4
E244,2008,74,Insecticide,10/20/2008,Agropyron repens,4
E244,2008,74,Insecticide,10/20/2008,Bare ground,9
E244,2008,74,Insecticide,10/20/2008,Bouteloua gracilis,8
E244,2008,74,Insecticide,10/20/2008,Carex sp.,2
E244,2008,74,Insecticide,10/20/2008,Miscellaneous fungi,3
E244,2008,74,Insecticide,10/20/2008,Lespedeza capitata,5
E244,2008,74,Insecticide,10/20/2008,Miscellaneous litter,4
E244,2008,74,Insecticide,10/20/2008,Petalostemum purpureum,25
E244,2008,74,Insecticide,10/20/2008,Poa pratensis,30
E244,2008,74,Insecticide,10/20/2008,Sorghastrum nutans,5
E244,2008,74,Insecticide,10/20/2008,Taraxicum officinalis,5
E244,2008,75,Control,10/20/2008,Bare ground,6
E244,2008,75,Control,10/20/2008,Bouteloua gracilis,15
E244,2008,75,Control,10/20/2008,Miscellaneous fungi,2
E244,2008,75,Control,10/20/2008,Lespedeza capitata,1
E244,2008,75,Control,10/20/2008,Miscellaneous litter,3
E244,2008,75,Control,10/20/2008,Petalostemum purpureum,15
E244,2008,75,Control,10/20/2008,Poa pratensis,25
E244,2008,75,Control,10/20/2008,Schizachyrium scoparium,20
E244,2008,75,Control,10/20/2008,Sorghastrum nutans,5
E244,2008,75,Control,10/20/2008,Taraxicum officinalis,8
E244,2008,76,FoliarFungicide,10/20/2008,Achillea millefolium,4
E244,2008,76,FoliarFungicide,10/20/2008,Amorpha canescens,15
E244,2008,76,FoliarFungicide,10/20/2008,Andropogon gerardi,15
E244,2008,76,FoliarFungicide,10/20/2008,Bare ground,18
E244,2008,76,FoliarFungicide,10/20/2008,Lespedeza capitata,1
E244,2008,76,FoliarFungicide,10/20/2008,Monarda fistulosa,4
E244,2008,76,FoliarFungicide,10/20/2008,Petalostemum purpureum,5
E244,2008,76,FoliarFungicide,10/20/2008,Poa pratensis,30
E244,2008,76,FoliarFungicide,10/20/2008,Schizachyrium scoparium,6
E244,2008,76,FoliarFungicide,10/20/2008,Sorghastrum nutans,2
E244,2008,77,Insecticide,10/20/2008,Achillea millefolium,5
E244,2008,77,Insecticide,10/20/2008,Andropogon gerardi,12
E244,2008,77,Insecticide,10/20/2008,Bare ground,24
E244,2008,77,Insecticide,10/20/2008,Lupinus perennis,10
E244,2008,77,Insecticide,10/20/2008,Monarda fistulosa,2
E244,2008,77,Insecticide,10/20/2008,Petalostemum candidum,1
E244,2008,77,Insecticide,10/20/2008,Petalostemum purpureum,1
E244,2008,77,Insecticide,10/20/2008,Poa pratensis,30
E244,2008,77,Insecticide,10/20/2008,Schizachyrium scoparium,15
E244,2008,78,Control,10/20/2008,Achillea millefolium,3
E244,2008,78,Control,10/20/2008,Andropogon gerardi,25
E244,2008,78,Control,10/20/2008,Bare ground,19
E244,2008,78,Control,10/20/2008,Liatris aspera,4
E244,2008,78,Control,10/20/2008,Monarda fistulosa,4
E244,2008,78,Control,10/20/2008,Panicum oligosanthes,3
E244,2008,78,Control,10/20/2008,Petalostemum purpureum,1
E244,2008,78,Control,10/20/2008,Poa pratensis,28
E244,2008,78,Control,10/20/2008,Schizachyrium scoparium,10
E244,2008,78,Control,10/20/2008,Solidago rigida,3
E244,2008,79,AllPesticides,10/20/2008,Achillea millefolium,3
E244,2008,79,AllPesticides,10/20/2008,Amorpha canescens,4
E244,2008,79,AllPesticides,10/20/2008,Andropogon gerardi,25
E244,2008,79,AllPesticides,10/20/2008,Bare ground,17
E244,2008,79,AllPesticides,10/20/2008,Lupinus perennis,5
E244,2008,79,AllPesticides,10/20/2008,Petalostemum purpureum,1
E244,2008,79,AllPesticides,10/20/2008,Poa pratensis,20
E244,2008,79,AllPesticides,10/20/2008,Schizachyrium scoparium,8
E244,2008,79,AllPesticides,10/20/2008,Solidago rigida,17
E244,2008,80,SoilDrenchFungicide,10/20/2008,Achillea millefolium,2
E244,2008,80,SoilDrenchFungicide,10/20/2008,Amorpha canescens,8
E244,2008,80,SoilDrenchFungicide,10/20/2008,Andropogon gerardi,27
E244,2008,80,SoilDrenchFungicide,10/20/2008,Bare ground,20
E244,2008,80,SoilDrenchFungicide,10/20/2008,Lespedeza capitata,3
E244,2008,80,SoilDrenchFungicide,10/20/2008,Liatris aspera,2
E244,2008,80,SoilDrenchFungicide,10/20/2008,Monarda fistulosa,1
E244,2008,80,SoilDrenchFungicide,10/20/2008,Poa pratensis,22
E244,2008,80,SoilDrenchFungicide,10/20/2008,Schizachyrium scoparium,15
E244,2008,81,Insecticide,10/20/2008,Andropogon gerardi,15
E244,2008,81,Insecticide,10/20/2008,Bare ground,22
E244,2008,81,Insecticide,10/20/2008,Miscellaneous fungi,5
E244,2008,81,Insecticide,10/20/2008,Koeleria cristata,15
E244,2008,81,Insecticide,10/20/2008,Lupinus perennis,15
E244,2008,81,Insecticide,10/20/2008,Miscellaneous litter,3
E244,2008,81,Insecticide,10/20/2008,Panicum virgatum,3
E244,2008,81,Insecticide,10/20/2008,Petalostemum purpureum,5
E244,2008,81,Insecticide,10/20/2008,Schizachyrium scoparium,15
E244,2008,81,Insecticide,10/20/2008,Solidago rigida,2
E244,2008,82,Control,10/20/2008,Andropogon gerardi,2
E244,2008,82,Control,10/20/2008,Bare ground,25
E244,2008,82,Control,10/20/2008,Bouteloua gracilis,20
E244,2008,82,Control,10/20/2008,Miscellaneous fungi,3
E244,2008,82,Control,10/20/2008,Koeleria cristata,8
E244,2008,82,Control,10/20/2008,Miscellaneous litter,4
E244,2008,82,Control,10/20/2008,Panicum virgatum,7
E244,2008,82,Control,10/20/2008,Petalostemum purpureum,5
E244,2008,82,Control,10/20/2008,Poa pratensis,5
E244,2008,82,Control,10/20/2008,Schizachyrium scoparium,17
E244,2008,82,Control,10/20/2008,Sorghastrum nutans,4
E244,2008,83,SoilDrenchFungicide,10/20/2008,Achillea millefolium,2
E244,2008,83,SoilDrenchFungicide,10/20/2008,Amorpha canescens,6
E244,2008,83,SoilDrenchFungicide,10/20/2008,Andropogon gerardi,8
E244,2008,83,SoilDrenchFungicide,10/20/2008,Bare ground,10
E244,2008,83,SoilDrenchFungicide,10/20/2008,Bouteloua gracilis,3
E244,2008,83,SoilDrenchFungicide,10/20/2008,Miscellaneous fungi,3
E244,2008,83,SoilDrenchFungicide,10/20/2008,Koeleria cristata,3
E244,2008,83,SoilDrenchFungicide,10/20/2008,Lespedeza capitata,3
E244,2008,83,SoilDrenchFungicide,10/20/2008,Lupinus perennis,7
E244,2008,83,SoilDrenchFungicide,10/20/2008,Miscellaneous litter,5
E244,2008,83,SoilDrenchFungicide,10/20/2008,Poa pratensis,25
E244,2008,83,SoilDrenchFungicide,10/20/2008,Schizachyrium scoparium,25
E244,2008,84,AllPesticides,10/20/2008,Andropogon gerardi,5
E244,2008,84,AllPesticides,10/20/2008,Bare ground,26
E244,2008,84,AllPesticides,10/20/2008,Bouteloua gracilis,10
E244,2008,84,AllPesticides,10/20/2008,Lespedeza capitata,4
E244,2008,84,AllPesticides,10/20/2008,Lupinus perennis,10
E244,2008,84,AllPesticides,10/20/2008,Poa pratensis,15
E244,2008,84,AllPesticides,10/20/2008,Schizachyrium scoparium,30
E244,2008,85,FoliarFungicide,10/20/2008,Andropogon gerardi,6
E244,2008,85,FoliarFungicide,10/20/2008,Bare ground,9
E244,2008,85,FoliarFungicide,10/20/2008,Bouteloua gracilis,15
E244,2008,85,FoliarFungicide,10/20/2008,Lespedeza capitata,4
E244,2008,85,FoliarFungicide,10/20/2008,Lupinus perennis,17
E244,2008,85,FoliarFungicide,10/20/2008,Miscellaneous litter,4
E244,2008,85,FoliarFungicide,10/20/2008,Poa pratensis,20
E244,2008,85,FoliarFungicide,10/20/2008,Schizachyrium scoparium,25
E244,2008,86,Insecticide,10/21/2008,Bare ground,69
E244,2008,86,Insecticide,10/21/2008,Koeleria cristata,12
E244,2008,86,Insecticide,10/21/2008,Liatris aspera,14
E244,2008,86,Insecticide,10/21/2008,Schizachyrium scoparium,5
E244,2008,87,Control,10/21/2008,Bare ground,62
E244,2008,87,Control,10/21/2008,Koeleria cristata,16
E244,2008,87,Control,10/21/2008,Liatris aspera,20
E244,2008,87,Control,10/21/2008,Schizachyrium scoparium,2
E244,2008,88,FoliarFungicide,10/21/2008,Bare ground,70
E244,2008,88,FoliarFungicide,10/21/2008,Cyperus sp.,1
E244,2008,88,FoliarFungicide,10/21/2008,Koeleria cristata,16
E244,2008,88,FoliarFungicide,10/21/2008,Liatris aspera,10
E244,2008,88,FoliarFungicide,10/21/2008,Schizachyrium scoparium,1
E244,2008,88,FoliarFungicide,10/21/2008,Sorghastrum nutans,2
E244,2008,89,SoilDrenchFungicide,10/21/2008,Bare ground,73
E244,2008,89,SoilDrenchFungicide,10/21/2008,Bouteloua gracilis,8
E244,2008,89,SoilDrenchFungicide,10/21/2008,Koeleria cristata,5
E244,2008,89,SoilDrenchFungicide,10/21/2008,Liatris aspera,10
E244,2008,89,SoilDrenchFungicide,10/21/2008,Schizachyrium scoparium,4
E244,2008,90,AllPesticides,10/21/2008,Bare ground,65
E244,2008,90,AllPesticides,10/21/2008,Koeleria cristata,18
E244,2008,90,AllPesticides,10/21/2008,Liatris aspera,15
E244,2008,90,AllPesticides,10/21/2008,Schizachyrium scoparium,2
E244,2008,91,Insecticide,10/21/2008,Andropogon gerardi,1
E244,2008,91,Insecticide,10/21/2008,Bare ground,20
E244,2008,91,Insecticide,10/21/2008,Bouteloua gracilis,5
E244,2008,91,Insecticide,10/21/2008,Petalostemum purpureum,4
E244,2008,91,Insecticide,10/21/2008,Poa pratensis,4
E244,2008,91,Insecticide,10/21/2008,Schizachyrium scoparium,65
E244,2008,91,Insecticide,10/21/2008,Sorghastrum nutans,1
E244,2008,92,SoilDrenchFungicide,10/21/2008,Bare ground,56
E244,2008,92,SoilDrenchFungicide,10/21/2008,Bouteloua gracilis,3.5
E244,2008,92,SoilDrenchFungicide,10/21/2008,Koeleria cristata,2
E244,2008,92,SoilDrenchFungicide,10/21/2008,Petalostemum purpureum,3
E244,2008,92,SoilDrenchFungicide,10/21/2008,Poa pratensis,5
E244,2008,92,SoilDrenchFungicide,10/21/2008,Schizachyrium scoparium,30
E244,2008,92,SoilDrenchFungicide,10/21/2008,Silene antirrhina,0.5
E244,2008,93,Control,10/21/2008,Achillea millefolium,2
E244,2008,93,Control,10/21/2008,Bare ground,65
E244,2008,93,Control,10/21/2008,Petalostemum purpureum,5
E244,2008,93,Control,10/21/2008,Poa pratensis,5
E244,2008,93,Control,10/21/2008,Schizachyrium scoparium,23
E244,2008,94,FoliarFungicide,10/21/2008,Bare ground,71
E244,2008,94,FoliarFungicide,10/21/2008,Koeleria cristata,4
E244,2008,94,FoliarFungicide,10/21/2008,Petalostemum purpureum,4
E244,2008,94,FoliarFungicide,10/21/2008,Poa pratensis,1
E244,2008,94,FoliarFungicide,10/21/2008,Schizachyrium scoparium,20
E244,2008,95,AllPesticides,10/21/2008,Bare ground,69
E244,2008,95,AllPesticides,10/21/2008,Petalostemum purpureum,5
E244,2008,95,AllPesticides,10/21/2008,Poa pratensis,1
E244,2008,95,AllPesticides,10/21/2008,Schizachyrium scoparium,25
E244,2008,96,AllPesticides,10/21/2008,Bare ground,58
E244,2008,96,AllPesticides,10/21/2008,Lupinus perennis,10
E244,2008,96,AllPesticides,10/21/2008,Panicum virgatum,25
E244,2008,96,AllPesticides,10/21/2008,Rumex acetosella,5
E244,2008,96,AllPesticides,10/21/2008,Schizachyrium scoparium,2
E244,2008,97,Insecticide,10/21/2008,Bare ground,26
E244,2008,97,Insecticide,10/21/2008,Erigeron canadensis,1
E244,2008,97,Insecticide,10/21/2008,Lupinus perennis,2
E244,2008,97,Insecticide,10/21/2008,Panicum virgatum,55
