Year,Date,Experiment,Plot,Treatment,Species,Mass(g),Mass g/m^2)
2007,9/19/07,E244,45,SoilDrenchFungicide,Schizachyrium scoparium,0.06,0.6
2007,9/19/07,E244,45,SoilDrenchFungicide,Achillea millefolium(lanulosa),0.03,0.3
2007,9/19/07,E244,45,SoilDrenchFungicide,Andropogon gerardi,0.86,8.6
2007,10/5/07,E244,46,SoilDrenchFungicide,Lupinus perennis,2.87,28.7
2007,10/5/07,E244,46,SoilDrenchFungicide,Panicum virgatum,6.07,60.7
2007,10/5/07,E244,46,SoilDrenchFungicide,Poa pratensis,1.89,18.9
2007,10/5/07,E244,46,SoilDrenchFungicide,Schizachyrium scoparium,0.35,3.5
2007,10/5/07,E244,46,SoilDrenchFungicide,Sorghastrum nutans,2.14,21.4
2007,10/5/07,E244,46,SoilDrenchFungicide,Leptoloma cognatum,0.58,5.8
2007,10/3/07,E244,47,Control,Andropogon gerardi,0.62,6.2
2007,10/3/07,E244,47,Control,Sorghastrum nutans,6.83,68.3
2007,10/3/07,E244,47,Control,Schizachyrium scoparium,1.55,15.5
2007,10/3/07,E244,47,Control,Poa pratensis,2.12,21.2
2007,10/3/07,E244,47,Control,Panicum virgatum,2.44,24.4
2007,10/3/07,E244,47,Control,Lespedeza capitata,0.64,6.4
2007,10/3/07,E244,47,Control,Agropyron repens,1.02,10.2
2007,10/3/07,E244,47,Control,Lupinus perennis,5.12,51.2
2007,10/2/07,E244,48,Insecticide,Lespedeza capitata,0.21,2.1
2007,10/2/07,E244,48,Insecticide,Schizachyrium scoparium,0.7,7
2007,10/2/07,E244,48,Insecticide,Poa pratensis,2.29,22.9
2007,10/2/07,E244,48,Insecticide,Sorghastrum nutans,6.33,63.3
2007,10/2/07,E244,48,Insecticide,Lupinus perennis,2.98,29.8
2007,10/2/07,E244,48,Insecticide,Andropogon gerardi,2.19,21.9
2007,10/2/07,E244,48,Insecticide,Panicum virgatum,6.14,61.4
2007,10/5/07,E244,49,FoliarFungicide,Agropyron repens,0.29,2.9
2007,10/5/07,E244,49,FoliarFungicide,Lespedeza capitata,6.67,66.7
2007,10/5/07,E244,49,FoliarFungicide,Lupinus perennis,3.78,37.8
2007,10/5/07,E244,49,FoliarFungicide,Panicum oligosanthes,0.2,2
2007,10/5/07,E244,49,FoliarFungicide,Panicum virgatum,2.73,27.3
2007,10/5/07,E244,49,FoliarFungicide,Poa pratensis,2,20
2007,10/5/07,E244,49,FoliarFungicide,Sorghastrum nutans,0.87,8.7
2007,9/21/07,E244,50,AllPesticides,Miscellaneous litter,0.11,1.1
2007,9/21/07,E244,50,AllPesticides,Panicum virgatum,3.42,34.2
2007,9/21/07,E244,50,AllPesticides,Andropogon gerardi,1.36,13.6
2007,9/21/07,E244,50,AllPesticides,Poa pratensis,2.39,23.9
2007,9/21/07,E244,50,AllPesticides,Panicum oligosanthes,0.13,1.3
2007,9/21/07,E244,50,AllPesticides,Lespedeza capitata,2.49,24.9
2007,9/21/07,E244,50,AllPesticides,Agropyron repens,0.07,0.7
2007,9/21/07,E244,50,AllPesticides,Lupinus perennis,2.6,26
2007,9/21/07,E244,50,AllPesticides,Bouteloua gracilis,0.01,0.1
2007,9/21/07,E244,50,AllPesticides,Sorghastrum nutans,7.13,71.3
2007,10/16/07,E244,51,Control,Crepis tectorum,0.07,0.7
2007,10/16/07,E244,51,Control,Schizachyrium scoparium,4.24,42.4
2007,10/16/07,E244,51,Control,Rumex acetosella,0.28,2.8
2007,10/16/07,E244,51,Control,Oxybaphus hirsutus,0.06,0.6
2007,10/16/07,E244,51,Control,Aristida basiramea,0.29,2.9
2007,10/16/07,E244,51,Control,Amorpha canescens,59.96,599.6
2007,10/16/07,E244,51,Control,Agropyron repens,1.64,16.4
2007,10/16/07,E244,51,Control,Poa pratensis,2.16,21.6
2007,10/16/07,E244,52,SoilDrenchFungicide,Achillea millefolium(lanulosa),0.59,5.9
2007,10/16/07,E244,52,SoilDrenchFungicide,Hedeoma hispida,0.06,0.6
2007,10/16/07,E244,52,SoilDrenchFungicide,Rumex acetosella,1.26,12.6
2007,10/16/07,E244,52,SoilDrenchFungicide,Polygonum convolvulus,0.2,2
2007,10/16/07,E244,52,SoilDrenchFungicide,Poa pratensis,1.55,15.5
2007,10/16/07,E244,52,SoilDrenchFungicide,Physalis virginiana,0.55,5.5
2007,10/16/07,E244,52,SoilDrenchFungicide,Oxybaphus hirsutus,0.05,0.5
2007,10/16/07,E244,52,SoilDrenchFungicide,Chenopodium leptophyllum,0.01,0.1
2007,10/16/07,E244,52,SoilDrenchFungicide,Aristida basiramea,0.88,8.8
2007,10/16/07,E244,52,SoilDrenchFungicide,Anemone cylindrica,0.3,3
2007,10/16/07,E244,52,SoilDrenchFungicide,Agropyron repens,1.13,11.3
2007,10/16/07,E244,52,SoilDrenchFungicide,Amorpha canescens,58.76,587.6
2007,9/21/07,E244,53,FoliarFungicide,Hedeoma hispida,0.2,2
2007,9/21/07,E244,53,FoliarFungicide,Lepidium densiflorum,0.01,0.1
2007,9/21/07,E244,53,FoliarFungicide,Liatris aspera,0.05,0.5
2007,9/21/07,E244,53,FoliarFungicide,Rumex acetosella,0.61,6.1
2007,9/21/07,E244,53,FoliarFungicide,Helianthus laetiflorus,0.11,1.1
2007,9/21/07,E244,53,FoliarFungicide,Crepis tectorum,0.32,3.2
2007,9/21/07,E244,53,FoliarFungicide,Aristida basiramea,1.11,11.1
2007,9/21/07,E244,53,FoliarFungicide,Amorpha canescens,65.91,659.1
2007,9/21/07,E244,53,FoliarFungicide,Agropyron repens,0.54,5.4
2007,9/21/07,E244,53,FoliarFungicide,Euphorbia glyptosperma,0.11,1.1
2007,9/21/07,E244,53,FoliarFungicide,Poa pratensis,3.51,35.1
2007,10/5/07,E244,54,Insecticide,Amorpha canescens,34.81,348.1
2007,10/5/07,E244,54,Insecticide,Silene antirrhina,0.07,0.7
2007,10/5/07,E244,54,Insecticide,Rumex acetosella,0.37,3.7
2007,10/5/07,E244,54,Insecticide,Poa pratensis,0.69,6.9
2007,10/5/07,E244,54,Insecticide,Miscellaneous litter,0.1,1
2007,10/5/07,E244,54,Insecticide,Liatris aspera,0.12,1.2
2007,10/5/07,E244,54,Insecticide,Aristida basiramea,0.64,6.4
2007,10/5/07,E244,54,Insecticide,Ambrosia artemisiifolia elatior,0.16,1.6
2007,10/5/07,E244,54,Insecticide,Agropyron repens,3.72,37.2
2007,10/5/07,E244,54,Insecticide,Asclepias tuberosa,2.26,22.6
2007,9/20/07,E244,55,AllPesticides,Amorpha canescens,70.25,702.5
2007,9/20/07,E244,55,AllPesticides,Physalis virginiana,0.15,1.5
2007,9/20/07,E244,55,AllPesticides,Miscellaneous litter,0.32,3.2
2007,9/20/07,E244,55,AllPesticides,Rumex acetosella,1.12,11.2
2007,9/20/07,E244,55,AllPesticides,Lupinus perennis,0.75,7.5
2007,9/20/07,E244,55,AllPesticides,Aristida basiramea,0.55,5.5
2007,9/20/07,E244,55,AllPesticides,Agropyron repens,4.28,42.8
2007,9/20/07,E244,55,AllPesticides,Bouteloua gracilis,0.62,6.2
2007,9/20/07,E244,55,AllPesticides,Hedeoma hispida,0.03,0.3
2007,10/16/07,E244,56,FoliarFungicide,Cyperus sp.,0.02,0.2
2007,10/16/07,E244,56,FoliarFungicide,Schizachyrium scoparium,1.52,15.2
2007,10/16/07,E244,56,FoliarFungicide,Poa pratensis,0.32,3.2
2007,10/16/07,E244,56,FoliarFungicide,Koeleria cristata,1.97,19.7
2007,10/16/07,E244,56,FoliarFungicide,Agrostis scabra,0.16,1.6
2007,10/16/07,E244,56,FoliarFungicide,Agropyron repens,0.31,3.1
2007,10/16/07,E244,56,FoliarFungicide,Sorghastrum nutans,1.74,17.4
2007,10/16/07,E244,56,FoliarFungicide,Liatris aspera,5.01,50.1
2007,10/5/07,E244,57,Insecticide,Lespedeza capitata,0.48,4.8
2007,10/5/07,E244,57,Insecticide,Sporobolus cryptandrus,0.33,3.3
2007,10/5/07,E244,57,Insecticide,Panicum oligosanthes,1.35,13.5
2007,10/5/07,E244,57,Insecticide,Poa pratensis,0.37,3.7
2007,10/5/07,E244,57,Insecticide,Liatris aspera,9.5,95
2007,10/5/07,E244,57,Insecticide,Cyperus sp.,0.12,1.2
2007,10/5/07,E244,57,Insecticide,Agropyron repens,0.44,4.4
2007,10/5/07,E244,57,Insecticide,Agrostis scabra,0.19,1.9
2007,10/5/07,E244,57,Insecticide,Koeleria cristata,2.41,24.1
2007,10/2/07,E244,58,SoilDrenchFungicide,Digitaria sp.,0.02,0.2
2007,10/2/07,E244,58,SoilDrenchFungicide,Schizachyrium scoparium,0.16,1.6
2007,10/2/07,E244,58,SoilDrenchFungicide,Poa pratensis,0.72,7.2
2007,10/2/07,E244,58,SoilDrenchFungicide,Koeleria cristata,4.92,49.2
2007,10/2/07,E244,58,SoilDrenchFungicide,Sorghastrum nutans,4.26,42.6
2007,10/2/07,E244,58,SoilDrenchFungicide,Agropyron repens,0.95,9.5
2007,10/2/07,E244,58,SoilDrenchFungicide,Achillea millefolium(lanulosa),0.12,1.2
2007,10/2/07,E244,58,SoilDrenchFungicide,Liatris aspera,12.95,129.5
2007,9/18/07,E244,59,Control,Liatris aspera,3.5,35
2007,9/18/07,E244,59,Control,Schizachyrium scoparium,0.07,0.7
2007,9/18/07,E244,59,Control,Poa pratensis,0.27,2.7
2007,9/18/07,E244,59,Control,Physalis virginiana,0.07,0.7
2007,9/18/07,E244,59,Control,Miscellaneous litter,1.2,12
2007,9/18/07,E244,59,Control,Leptoloma cognatum,0.12,1.2
2007,9/18/07,E244,59,Control,Koeleria cristata,2.3,23
2007,9/18/07,E244,59,Control,Agropyron repens,0.99,9.9
2007,9/18/07,E244,59,Control,Andropogon gerardi,0.75,7.5
2007,10/5/07,E244,60,AllPesticides,Leptoloma cognatum,3.22,32.2
2007,10/5/07,E244,60,AllPesticides,Liatris aspera,0.23,2.3
2007,10/5/07,E244,60,AllPesticides,Sorghastrum nutans,28.73,287.3
2007,10/5/07,E244,60,AllPesticides,Taraxicum officinalis,0.04,0.4
2007,10/5/07,E244,60,AllPesticides,Miscellaneous litter,0.03,0.3
2007,10/5/07,E244,60,AllPesticides,Digitaria sp.,0.03,0.3
2007,10/5/07,E244,60,AllPesticides,Bouteloua gracilis,0.53,5.3
2007,10/5/07,E244,60,AllPesticides,Agropyron repens,1.54,15.4
2007,10/5/07,E244,60,AllPesticides,Achillea millefolium(lanulosa),0.62,6.2
2007,10/5/07,E244,60,AllPesticides,Poa pratensis,0.25,2.5
2007,10/5/07,E244,60,AllPesticides,Koeleria cristata,1.93,19.3
2007,10/5/07,E244,61,Insecticide,Polygonum tenue,0.43,4.3
2007,10/5/07,E244,61,Insecticide,Crepis tectorum,0.09,0.9
2007,10/5/07,E244,61,Insecticide,Solidago nemoralis,0.25,2.5
2007,10/5/07,E244,61,Insecticide,Schizachyrium scoparium,0.16,1.6
2007,10/5/07,E244,61,Insecticide,Panicum oligosanthes,0.8,8
2007,10/5/07,E244,61,Insecticide,Liatris aspera,24.9,249
2007,10/5/07,E244,61,Insecticide,Hedeoma hispida,0.07,0.7
2007,10/5/07,E244,61,Insecticide,Cyperus sp.,0.34,3.4
2007,10/5/07,E244,61,Insecticide,Agropyron repens,0.03,0.3
2007,10/5/07,E244,61,Insecticide,Agrostis scabra,0.03,0.3
2007,10/5/07,E244,61,Insecticide,Aristida basiramea,0.06,0.6
2007,10/5/07,E244,61,Insecticide,Lepidium densiflorum,0.04,0.4
2007,10/3/07,E244,62,FoliarFungicide,Lepidium densiflorum,0.04,0.4
2007,10/3/07,E244,62,FoliarFungicide,Agrostis scabra,0.37,3.7
2007,10/3/07,E244,62,FoliarFungicide,Andropogon gerardi,0.01,0.1
2007,10/3/07,E244,62,FoliarFungicide,Petalostemum purpureum,0.4,4
2007,10/3/07,E244,62,FoliarFungicide,Hedeoma hispida,0.02,0.2
2007,10/3/07,E244,62,FoliarFungicide,Liatris aspera,12.29,122.9
2007,10/3/07,E244,62,FoliarFungicide,Miscellaneous litter,0.15,1.5
2007,10/3/07,E244,62,FoliarFungicide,Polygonum tenue,0.37,3.7
2007,10/3/07,E244,62,FoliarFungicide,Aristida basiramea,0.05,0.5
2007,9/20/07,E244,63,SoilDrenchFungicide,Polygonum tenue,0.28,2.8
2007,9/20/07,E244,63,SoilDrenchFungicide,Liatris aspera,10.96,109.6
2007,9/20/07,E244,63,SoilDrenchFungicide,Hedeoma hispida,0.1,1
2007,9/20/07,E244,63,SoilDrenchFungicide,Crepis tectorum,0.11,1.1
2007,9/20/07,E244,63,SoilDrenchFungicide,Aristida basiramea,0.04,0.4
2007,10/5/07,E244,64,Control,Liatris aspera,41.17,411.7
2007,10/5/07,E244,64,Control,Lepidium densiflorum,0.01,0.1
2007,10/5/07,E244,64,Control,Polygonum tenue,0.45,4.5
2007,10/5/07,E244,64,Control,Leptoloma cognatum,0.11,1.1
2007,10/5/07,E244,65,AllPesticides,Digitaria sp.,0.06,0.6
2007,10/5/07,E244,65,AllPesticides,Achillea millefolium(lanulosa),0.04,0.4
2007,10/5/07,E244,65,AllPesticides,Crepis tectorum,0.14,1.4
2007,10/5/07,E244,65,AllPesticides,Leptoloma cognatum,0.02,0.2
2007,10/5/07,E244,65,AllPesticides,Schizachyrium scoparium,0.23,2.3
2007,10/5/07,E244,65,AllPesticides,Solidago nemoralis,1.07,10.7
2007,10/5/07,E244,65,AllPesticides,Poa Pratensis,0.02,0.2
2007,10/5/07,E244,65,AllPesticides,Rumex acetosella,0.69,6.9
2007,10/5/07,E244,65,AllPesticides,Liatris aspera,19.89,198.9
2007,10/5/07,E244,65,AllPesticides,Agrostis scabra,0.02,0.2
2007,10/2/07,E244,66,SoilDrenchFungicide,Solidago rigida,7.97,79.7
2007,10/2/07,E244,66,SoilDrenchFungicide,Poa pratensis,0.17,1.7
2007,10/2/07,E244,66,SoilDrenchFungicide,Panicum virgatum,5.97,59.7
2007,10/2/07,E244,66,SoilDrenchFungicide,Cyperus sp.,0.04,0.4
2007,10/2/07,E244,66,SoilDrenchFungicide,Agrostis scabra,0.03,0.3
2007,10/16/07,E244,67,AllPesticides,Sporobolus cryptandrus,0.93,9.3
2007,10/16/07,E244,67,AllPesticides,Sorghastrum nutans,0.83,8.3
2007,10/16/07,E244,67,AllPesticides,Schizachyrium scoparium,3.29,32.9
2007,10/16/07,E244,67,AllPesticides,Poa pratensis,0.01,0.1
2007,10/16/07,E244,67,AllPesticides,Panicum virgatum,5.46,54.6
2007,10/16/07,E244,67,AllPesticides,Liatris aspera,25.66,256.6
2007,10/16/07,E244,67,AllPesticides,Cyperus sp.,0.07,0.7
2007,9/19/07,E244,68,Insecticide,Koeleria cristata,0.01,0.1
2007,9/19/07,E244,68,Insecticide,Poa pratensis,0.18,1.8
2007,9/19/07,E244,68,Insecticide,Panicum virgatum,8.23,82.3
2007,9/19/07,E244,68,Insecticide,Sorghastrum nutans,0.71,7.1
2007,9/19/07,E244,68,Insecticide,Schizachyrium scoparium,0.51,5.1
2007,9/19/07,E244,68,Insecticide,Cyperus sp.,0.03,0.3
2007,9/19/07,E244,68,Insecticide,Andropogon gerardi,0.46,4.6
2007,9/19/07,E244,68,Insecticide,Agrostis scabra,0.44,4.4
2007,9/19/07,E244,68,Insecticide,Miscellaneous litter,0.25,2.5
2007,9/19/07,E244,68,Insecticide,Liatris aspera,5.65,56.5
2007,9/20/07,E244,69,Control,Liatris aspera,19.47,194.7
2007,9/20/07,E244,69,Control,Schizachyrium scoparium,0.11,1.1
2007,9/20/07,E244,69,Control,Poa pratensis,0.1,1
2007,9/20/07,E244,69,Control,Miscellaneous litter,4.11,41.1
2007,9/20/07,E244,69,Control,Cyperus sp.,0.04,0.4
2007,9/20/07,E244,69,Control,Andropogon gerardi,0.36,3.6
2007,9/20/07,E244,69,Control,Panicum virgatum,6.4,64
2007,9/19/07,E244,70,FoliarFungicide,Andropogon gerardi,0.94,9.4
2007,9/19/07,E244,70,FoliarFungicide,Panicum virgatum,2.87,28.7
2007,9/19/07,E244,70,FoliarFungicide,Schizachyrium scoparium,0.29,2.9
2007,9/19/07,E244,70,FoliarFungicide,Solidago nemoralis,0.2,2
2007,9/19/07,E244,70,FoliarFungicide,Poa pratensis,0.02,0.2
2007,9/19/07,E244,70,FoliarFungicide,Taraxicum officinalis,0.02,0.2
2007,9/19/07,E244,70,FoliarFungicide,Liatris aspera,15.55,155.5
2007,9/19/07,E244,70,FoliarFungicide,Cyperus sp.,0.06,0.6
2007,9/19/07,E244,70,FoliarFungicide,Agrostis scabra,0.01,0.1
2007,9/19/07,E244,70,FoliarFungicide,Koeleria cristata,0.28,2.8
2007,10/5/07,E244,71,SoilDrenchFungicide,Taraxicum officinalis,0.08,0.8
2007,10/5/07,E244,71,SoilDrenchFungicide,Sorghastrum nutans,7.01,70.1
2007,10/5/07,E244,71,SoilDrenchFungicide,Achillea millefolium(lanulosa),0.1,1
2007,10/5/07,E244,71,SoilDrenchFungicide,Schizachyrium scoparium,1.17,11.7
2007,10/5/07,E244,71,SoilDrenchFungicide,Polygonum convolvulus,0.02,0.2
2007,10/5/07,E244,71,SoilDrenchFungicide,Poa pratensis,1.13,11.3
2007,10/5/07,E244,71,SoilDrenchFungicide,Physalis virginiana,0.17,1.7
2007,10/5/07,E244,71,SoilDrenchFungicide,Petalostemum purpureum,3.06,30.6
2007,10/5/07,E244,71,SoilDrenchFungicide,Lespedeza capitata,19.56,195.6
2007,10/5/07,E244,72,FoliarFungicide,Bouteloua gracilis,0.04,0.4
2007,10/5/07,E244,72,FoliarFungicide,Sorghastrum nutans,10.96,109.6
2007,10/5/07,E244,72,FoliarFungicide,Schizachyrium scoparium,0.44,4.4
2007,10/5/07,E244,72,FoliarFungicide,Poa pratensis,0.58,5.8
2007,10/5/07,E244,72,FoliarFungicide,Lespedeza capitata,16.5,165
2007,10/5/07,E244,72,FoliarFungicide,Petalostemum purpureum,8.15,81.5
2007,10/2/07,E244,73,AllPesticides,Poa pratensis,0.11,1.1
2007,10/2/07,E244,73,AllPesticides,Schizachyrium scoparium,0.56,5.6
2007,10/2/07,E244,73,AllPesticides,Sorghastrum nutans,6.47,64.7
2007,10/2/07,E244,73,AllPesticides,Sporobolus cryptandrus,2.61,26.1
2007,10/2/07,E244,73,AllPesticides,Petalostemum purpureum,3.53,35.3
2007,10/2/07,E244,73,AllPesticides,Lespedeza capitata,4.46,44.6
2007,10/2/07,E244,73,AllPesticides,Bouteloua gracilis,0.18,1.8
2007,10/2/07,E244,73,AllPesticides,Andropogon gerardi,2.93,29.3
2007,10/5/07,E244,74,Insecticide,Sorghastrum nutans,3.47,34.7
2007,10/5/07,E244,74,Insecticide,Petalostemum purpureum,5.14,51.4
2007,10/5/07,E244,74,Insecticide,Panicum oligosanthes,0.04,0.4
2007,10/5/07,E244,74,Insecticide,Lespedeza capitata,2.74,27.4
2007,10/5/07,E244,75,Control,Lespedeza capitata,9.59,95.9
2007,10/5/07,E244,75,Control,Andropogon gerardi,0.84,8.4
2007,10/5/07,E244,75,Control,Schizachyrium scoparium,2.67,26.7
2007,10/5/07,E244,75,Control,Sorghastrum nutans,4.49,44.9
2007,10/5/07,E244,75,Control,Petalostemum purpureum,3.39,33.9
2007,10/2/07,E244,76,FoliarFungicide,Poa pratensis,5.3,53
2007,10/2/07,E244,76,FoliarFungicide,Lupinus perennis,10.48,104.8
2007,10/2/07,E244,76,FoliarFungicide,Lespedeza capitata,0.09,0.9
2007,10/2/07,E244,76,FoliarFungicide,Andropogon gerardi,25.63,256.3
2007,10/2/07,E244,76,FoliarFungicide,Achillea millefolium(lanulosa),0.28,2.8
2007,10/2/07,E244,76,FoliarFungicide,Sorghastrum nutans,7.02,70.2
2007,10/5/07,E244,77,Insecticide,Poa pratensis,6.69,66.9
2007,10/5/07,E244,77,Insecticide,Achillea millefolium(lanulosa),0.04,0.4
2007,10/5/07,E244,77,Insecticide,Andropogon gerardi,11.72,117.2
2007,10/5/07,E244,77,Insecticide,Lupinus perennis,5.9,59
2007,10/5/07,E244,77,Insecticide,Monarda fistulosa,0.11,1.1
2007,10/5/07,E244,77,Insecticide,Petalostemum purpureum,1.21,12.1
2007,10/5/07,E244,77,Insecticide,Schizachyrium scoparium,0.02,0.2
2007,10/5/07,E244,77,Insecticide,Sorghastrum nutans,3.92,39.2
2007,10/5/07,E244,77,Insecticide,Panicum oligosanthes,0.01,0.1
2007,9/21/07,E244,78,Control,Lupinus perennis,1.54,15.4
2007,9/21/07,E244,78,Control,Achillea millefolium(lanulosa),0.18,1.8
2007,9/21/07,E244,78,Control,Sorghastrum nutans,1.86,18.6
2007,9/21/07,E244,78,Control,Solidago rigida,0.94,9.4
2007,9/21/07,E244,78,Control,Schizachyrium scoparium,0.15,1.5
2007,9/21/07,E244,78,Control,Poa pratensis,2.42,24.2
2007,9/21/07,E244,78,Control,Petalostemum purpureum,0.29,2.9
2007,9/21/07,E244,78,Control,Panicum oligosanthes,0.05,0.5
2007,9/21/07,E244,78,Control,Andropogon gerardi,17.71,177.1
2007,9/21/07,E244,78,Control,Amorpha canescens,3.25,32.5
2007,9/21/07,E244,78,Control,Asclepias tuberosa,1.2,12
2007,10/5/07,E244,79,AllPesticides,Lupinus perennis,6.82,68.2
2007,10/5/07,E244,79,AllPesticides,Achillea millefolium(lanulosa),0.18,1.8
2007,10/5/07,E244,79,AllPesticides,Amorpha canescens,6.06,60.6
2007,10/5/07,E244,79,AllPesticides,Andropogon gerardi,16.64,166.4
2007,10/5/07,E244,79,AllPesticides,Liatris aspera,0.21,2.1
2007,10/5/07,E244,79,AllPesticides,POA Pratensis,4.01,40.1
2007,10/5/07,E244,79,AllPesticides,Schizachyrium scoparium,0.33,3.3
2007,10/5/07,E244,79,AllPesticides,Sorghastrum nutans,5.09,50.9
2007,10/5/07,E244,79,AllPesticides,Asclepias tuberosa,1.49,14.9
2007,10/5/07,E244,80,SoilDrenchFungicide,Andropogon gerardi,15.55,155.5
2007,10/5/07,E244,80,SoilDrenchFungicide,Panicum oligosanthes,0.8,8
2007,10/5/07,E244,80,SoilDrenchFungicide,Amorpha canescens,0.29,2.9
2007,10/5/07,E244,80,SoilDrenchFungicide,Lespedeza capitata,3.25,32.5
2007,10/5/07,E244,80,SoilDrenchFungicide,Lupinus perennis,8.63,86.3
2007,10/5/07,E244,80,SoilDrenchFungicide,Poa pratensis,1.25,12.5
2007,10/5/07,E244,80,SoilDrenchFungicide,Schizachyrium scoparium,1.39,13.9
2007,10/5/07,E244,80,SoilDrenchFungicide,Sorghastrum nutans,1.27,12.7
2007,10/5/07,E244,80,SoilDrenchFungicide,Achillea millefolium(lanulosa),0.83,8.3
2007,10/5/07,E244,80,SoilDrenchFungicide,Petalostemum purpureum,0.46,4.6
2007,10/16/07,E244,81,Insecticide,Panicum virgatum,1.36,13.6
2007,10/16/07,E244,81,Insecticide,Sorghastrum nutans,1.51,15.1
2007,10/16/07,E244,81,Insecticide,Schizachyrium scoparium,6.63,66.3
2007,10/16/07,E244,81,Insecticide,Lupinus perennis,11.94,119.4
2007,10/16/07,E244,81,Insecticide,Koeleria cristata,5.42,54.2
2007,10/16/07,E244,81,Insecticide,Cyperus sp.,0.08,0.8
2007,10/16/07,E244,81,Insecticide,Bouteloua gracilis,0.12,1.2
2007,10/16/07,E244,81,Insecticide,Lespedeza capitata,2.85,28.5
2007,10/16/07,E244,81,Insecticide,Solidago rigida,0.03,0.3
2007,10/16/07,E244,82,Control,Lupinus perennis,0.19,1.9
2007,10/16/07,E244,82,Control,Sorghastrum nutans,2.16,21.6
2007,10/16/07,E244,82,Control,Schizachyrium scoparium,6.44,64.4
2007,10/16/07,E244,82,Control,Poa pratensis,0.39,3.9
2007,10/16/07,E244,82,Control,Panicum virgatum,1.33,13.3
2007,10/16/07,E244,82,Control,Andropogon gerardi,1.24,12.4
2007,10/16/07,E244,82,Control,Petalostemum purpureum,1.7,17
2007,10/16/07,E244,83,SoilDrenchFungicide,Andropogon gerardi,3.78,37.8
2007,10/16/07,E244,83,SoilDrenchFungicide,Panicum virgatum,0.18,1.8
2007,10/16/07,E244,83,SoilDrenchFungicide,Schizachyrium scoparium,4.95,49.5
2007,10/16/07,E244,83,SoilDrenchFungicide,Poa pratensis,3.14,31.4
2007,10/16/07,E244,83,SoilDrenchFungicide,Lespedeza capitata,3.13,31.3
2007,10/16/07,E244,83,SoilDrenchFungicide,Lupinus perennis,7.26,72.6
2007,9/21/07,E244,84,AllPesticides,Schizachyrium scoparium,6.14,61.4
2007,9/21/07,E244,84,AllPesticides,Sorghastrum nutans,0.21,2.1
2007,9/21/07,E244,84,AllPesticides,Poa pratensis,2.85,28.5
2007,9/21/07,E244,84,AllPesticides,Lupinus perennis,6.23,62.3
2007,9/21/07,E244,84,AllPesticides,Lespedeza capitata,2.57,25.7
2007,9/21/07,E244,84,AllPesticides,Bouteloua gracilis,0.02,0.2
2007,9/21/07,E244,84,AllPesticides,Andropogon gerardi,10.02,100.2
2007,9/21/07,E244,84,AllPesticides,Amorpha canescens,0.55,5.5
2007,9/21/07,E244,85,FoliarFungicide,Lupinus perennis,23.73,237.3
2007,9/21/07,E244,85,FoliarFungicide,Poa pratensis,2.23,22.3
2007,9/21/07,E244,85,FoliarFungicide,Schizachyrium scoparium,7.29,72.9
2007,9/21/07,E244,85,FoliarFungicide,Sorghastrum nutans,0.35,3.5
2007,9/21/07,E244,85,FoliarFungicide,Andropogon gerardi,2.12,21.2
2007,10/5/07,E244,86,Insecticide,Koeleria cristata,0.15,1.5
2007,10/5/07,E244,86,Insecticide,Liatris aspera,50.17,501.7
2007,10/5/07,E244,86,Insecticide,Schizachyrium scoparium,3.38,33.8
2007,10/5/07,E244,87,Control,Liatris aspera,25.56,255.6
2007,10/5/07,E244,87,Control,Koeleria cristata,2.14,21.4
2007,10/5/07,E244,87,Control,Schizachyrium scoparium,0.55,5.5
2007,10/5/07,E244,87,Control,Andropogon gerardi,0.34,3.4
2007,10/5/07,E244,87,Control,Cyperus sp.,0.02,0.2
2007,9/18/07,E244,88,FoliarFungicide,Ambrosia artemisiifolia elatior,0.07,0.7
2007,9/18/07,E244,88,FoliarFungicide,Aristida basiramea,0.09,0.9
2007,9/18/07,E244,88,FoliarFungicide,Cyperus sp.,0.06,0.6
2007,9/18/07,E244,88,FoliarFungicide,Koeleria cristata,4.96,49.6
2007,9/18/07,E244,88,FoliarFungicide,Liatris aspera,14.69,146.9
2007,9/18/07,E244,88,FoliarFungicide,Schizachyrium scoparium,0.03,0.3
2007,9/18/07,E244,89,SoilDrenchFungicide,Koeleria cristata,1.54,15.4
2007,9/18/07,E244,89,SoilDrenchFungicide,Sorghastrum nutans,0.1,1
2007,9/18/07,E244,89,SoilDrenchFungicide,Liatris aspera,0.85,8.5
2007,9/18/07,E244,89,SoilDrenchFungicide,Cyperus sp.,0.14,1.4
2007,9/18/07,E244,89,SoilDrenchFungicide,Bouteloua gracilis,0.04,0.4
2007,9/18/07,E244,89,SoilDrenchFungicide,Schizachyrium scoparium,0.34,3.4
2007,9/18/07,E244,90,AllPesticides,Koeleria cristata,1.61,16.1
2007,9/18/07,E244,90,AllPesticides,Liatris aspera,1.84,18.4
2007,10/16/07,E244,91,Insecticide,Andropogon gerardi,3.94,39.4
2007,10/16/07,E244,91,Insecticide,Petalostemum purpureum,3.64,36.4
2007,10/16/07,E244,91,Insecticide,Poa pratensis,0.23,2.3
2007,10/16/07,E244,91,Insecticide,Schizachyrium scoparium,4.2,42
2007,10/16/07,E244,91,Insecticide,Sorghastrum nutans,0.15,1.5
