Exp,Year,Month,Plot,Strip,Substrip,Date,Species,NumSp,SpNum,FgNum,Fgset,C3,C4,Forb,Legume,Woody,Achmi,Agrsm,Amocan,Andge,Asctu,Elyca,Koecr,Lesca,Liaas,Luppe,Monfi,Panvi,Petpu,Poapr,Queel,Quema,Schsc,Sornu,Biomass (g/m2),Note
120,2001,6,22,3,,6/18/2001,Polygonum convolvulus,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0.005,
120,2001,6,22,3,,6/18/2001,Solidago rigida,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,12,
120,2001,6,22,3,,6/18/2001,Petalostemum candidum,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,22.843,
120,2001,6,22,4,,6/18/2001,Unsorted biomass,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,159.567,
120,2001,6,24,1,,6/18/2001,Unsorted biomass,4,4,3,34F,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,29.733,
120,2001,6,24,2,,6/18/2001,Unsorted biomass,4,4,3,34F,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,31.467,
120,2001,6,24,3,,6/18/2001,Schizachyrium scoparium,4,4,3,34F,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,40.35,
120,2001,6,24,3,,6/18/2001,Panicum virgatum,4,4,3,34F,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.15,
120,2001,6,24,3,,6/18/2001,Sorghastrum nutans,4,4,3,34F,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.067,
120,2001,6,24,3,,6/18/2001,Asclepias tuberosa,4,4,3,34F,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.183,
120,2001,6,24,3,,6/18/2001,Erigeron canadensis,4,4,3,34F,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.012,
120,2001,6,24,3,,6/18/2001,Lychnis alba,4,4,3,34F,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.018,
120,2001,6,24,3,,6/18/2001,Silene antirrhina,4,4,3,34F,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.117,
120,2001,6,24,3,,6/18/2001,Physalis heterophylla,4,4,3,34F,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.04,
120,2001,6,24,4,,6/18/2001,Unsorted biomass,4,4,3,34F,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,25.333,
120,2001,6,26,1,,6/18/2001,Unsorted biomass,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,65.407,
120,2001,6,26,2,,6/18/2001,Unsorted biomass,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,52.317,
120,2001,6,26,3,,6/18/2001,Miscellaneous litter,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,7.162,
120,2001,6,26,3,,6/18/2001,Schizachyrium scoparium,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.582,
120,2001,6,26,3,,6/18/2001,Panicum virgatum,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1.832,
120,2001,6,26,3,,6/18/2001,Poa pratensis,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.032,
120,2001,6,26,3,,6/18/2001,Sorghastrum nutans,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,38.71,
120,2001,6,26,3,,6/18/2001,Elymus canadensis,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.138,
120,2001,6,26,3,,6/18/2001,Cyperus sp.,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.072,
120,2001,6,26,3,,6/18/2001,Crepis tectorum,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.578,
120,2001,6,26,3,,6/18/2001,Petalostemum purpureum,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,31.828,
120,2001,6,26,4,,6/18/2001,Unsorted biomass,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,102.017,
120,2001,6,27,1,,6/18/2001,Unsorted biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,307.233,
120,2001,6,27,2,,6/18/2001,Unsorted biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,225.417,
120,2001,6,27,3,,6/18/2001,Agropyron repens,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.035,
120,2001,6,27,3,,6/18/2001,Andropogon gerardi,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1.433,
120,2001,6,27,3,,6/18/2001,Schizachyrium scoparium,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,23.25,
120,2001,6,27,3,,6/18/2001,Panicum virgatum,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.153,
120,2001,6,27,3,,6/18/2001,Poa pratensis,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,7.495,
120,2001,6,27,3,,6/18/2001,Sorghastrum nutans,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,14.283,
120,2001,6,27,3,,6/18/2001,Bouteloua gracilis,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.085,
120,2001,6,27,3,,6/18/2001,Koeleria cristata,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2.438,
120,2001,6,27,3,,6/18/2001,Sporobolus heterolepis,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.695,
120,2001,6,27,3,,6/18/2001,Cyperus sp.,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.185,
120,2001,6,27,3,,6/18/2001,Amorpha canescens,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,13.29,
120,2001,6,27,3,,6/18/2001,Lespedeza capitata,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,21.222,
120,2001,6,27,3,,6/18/2001,Lupinus perennis,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,194.587,
120,2001,6,27,3,,6/18/2001,Achillea millefolium(lanulosa),16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,13.027,
120,2001,6,27,3,,6/18/2001,Asclepias tuberosa,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1.265,
120,2001,6,27,3,,6/18/2001,Berteroa incana,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.392,
120,2001,6,27,3,,6/18/2001,Erigeron canadensis,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.027,
120,2001,6,27,3,,6/18/2001,Monarda fistulosa,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1.942,
120,2001,6,27,3,,6/18/2001,Liatris aspera,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.082,
120,2001,6,27,3,,6/18/2001,Solidago rigida,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,7.547,
120,2001,6,27,3,,6/18/2001,Petalostemum purpureum,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,8.467,
120,2001,6,27,4,,6/18/2001,Unsorted biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,112.8,
120,2001,6,28,1,,6/18/2001,Unsorted biomass,4,4,2,LW,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,110.9,
120,2001,6,28,2,,6/18/2001,Unsorted biomass,4,4,2,LW,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,106.433,
120,2001,6,28,3,,6/18/2001,Miscellaneous litter,4,4,2,LW,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,4.26,
120,2001,6,28,3,,6/18/2001,Cyperus sp.,4,4,2,LW,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.45,
120,2001,6,28,3,,6/18/2001,Lespedeza capitata,4,4,2,LW,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,40.448,
120,2001,6,28,3,,6/18/2001,Chenopodium leptophyllum,4,4,2,LW,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.273,
120,2001,6,28,3,,6/18/2001,Crepis tectorum,4,4,2,LW,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2.627,
120,2001,6,28,3,,6/18/2001,Erigeron canadensis,4,4,2,LW,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1.398,
120,2001,6,28,3,,6/18/2001,Hedeoma hispida,4,4,2,LW,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,4.42,
120,2001,6,28,3,,6/18/2001,Lepidium densiflorum,4,4,2,LW,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.178,
120,2001,6,28,3,,6/18/2001,Polygonum convolvulus,4,4,2,LW,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,3.222,
120,2001,6,28,3,,6/18/2001,Physalis heterophylla,4,4,2,LW,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.215,
120,2001,6,28,3,,6/18/2001,Polygonum tenue,4,4,2,LW,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.135,
120,2001,6,28,3,,6/18/2001,Petalostemum purpureum,4,4,2,LW,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,65.815,
120,2001,6,28,4,,6/18/2001,Unsorted biomass,4,4,2,LW,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,94.133,
120,2001,6,29,1,,6/18/2001,Unsorted biomass,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70.633,
120,2001,6,29,2,,6/18/2001,Unsorted biomass,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,179.15,
120,2001,6,29,3,,6/18/2001,Aristida sp.,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.467,
120,2001,6,29,3,,6/18/2001,Cyperus sp.,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.917,
120,2001,6,29,3,,6/18/2001,Lespedeza capitata,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63.967,
120,2001,6,29,3,,6/18/2001,Lupinus perennis,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.317,
120,2001,6,29,3,,6/18/2001,Ambrosia artemisiifolia elatior,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.083,
120,2001,6,29,3,,6/18/2001,Chenopodium album,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.083,
120,2001,6,29,3,,6/18/2001,Erigeron canadensis,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01,
120,2001,6,29,3,,6/18/2001,Hedeoma hispida,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.083,
120,2001,6,29,3,,6/18/2001,Polygonum convolvulus,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.633,
120,2001,6,29,3,,6/18/2001,Silene antirrhina,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.027,
120,2001,6,29,3,,6/18/2001,Physalis heterophylla,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.233,
120,2001,6,29,3,,6/18/2001,Polygonum tenue,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.183,
120,2001,6,29,4,,6/18/2001,Unsorted biomass,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64.95,
120,2001,6,30,1,,6/18/2001,Unsorted biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,77.4,
120,2001,6,30,2,,6/18/2001,Unsorted biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,167.583,
120,2001,6,30,3,,6/18/2001,Andropogon gerardi,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,6.86,
120,2001,6,30,3,,6/18/2001,Schizachyrium scoparium,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,17.673,
120,2001,6,30,3,,6/18/2001,Panicum virgatum,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0.247,
120,2001,6,30,3,,6/18/2001,Poa pratensis,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1.257,
120,2001,6,30,3,,6/18/2001,Sorghastrum nutans,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,15.913,
120,2001,6,30,3,,6/18/2001,Koeleria cristata,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,9.295,
120,2001,6,30,3,,6/18/2001,Cyperus sp.,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0.293,
120,2001,6,30,3,,6/18/2001,Lupinus perennis,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,108.622,
120,2001,6,30,3,,6/18/2001,Achillea millefolium(lanulosa),16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0.482,
120,2001,6,30,3,,6/18/2001,Liatris aspera,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,2.392,
120,2001,6,30,4,,6/18/2001,Unsorted biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,244.283,
120,2001,6,31,1,,6/18/2001,Unsorted biomass,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21.833,
120,2001,6,31,2,,6/18/2001,Unsorted biomass,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68.017,
120,2001,6,31,3,,6/18/2001,Andropogon gerardi,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.042,
120,2001,6,31,3,,6/18/2001,Schizachyrium scoparium,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.083,
120,2001,6,31,3,,6/18/2001,Polygonum convolvulus,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.025,
120,2001,6,31,4,,6/18/2001,Unsorted biomass,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31.033,
120,2001,6,32,1,,6/18/2001,Unsorted biomass,2,2,2,4W,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.118,
120,2001,6,32,2,,6/18/2001,Unsorted biomass,2,2,2,4W,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48.717,
120,2001,6,32,3,,6/18/2001,Andropogon gerardi,2,2,2,4W,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31.567,
120,2001,6,32,3,,6/18/2001,Schizachyrium scoparium,2,2,2,4W,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15,
120,2001,6,32,3,,6/18/2001,Sporobolus cryptandrus,2,2,2,4W,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,
120,2001,6,32,3,,6/18/2001,Erigeron canadensis,2,2,2,4W,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.025,
120,2001,6,32,3,,6/18/2001,Polygonum convolvulus,2,2,2,4W,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.013,
120,2001,6,32,4,,6/18/2001,Unsorted biomass,2,2,2,4W,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.183,
120,2001,6,33,1,,6/18/2001,Unsorted biomass,4,5,4,34FL,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32.45,
120,2001,6,33,2,,6/18/2001,Unsorted biomass,4,5,4,34FL,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48.917,
120,2001,6,33,3,,6/18/2001,Miscellaneous litter,4,5,4,34FL,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.383,
120,2001,6,33,3,,6/18/2001,Andropogon gerardi,4,5,4,34FL,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43.467,
120,2001,6,33,3,,6/18/2001,Schizachyrium scoparium,4,5,4,34FL,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.067,
120,2001,6,33,3,,6/18/2001,Petalostemum villosum,4,5,4,34FL,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.367,
120,2001,6,33,3,,6/18/2001,Liatris aspera,4,5,4,34FL,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.317,
120,2001,6,33,3,,6/18/2001,Petalostemum candidum,4,5,4,34FL,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.333,
120,2001,6,33,3,,6/18/2001,Petalostemum purpureum,4,5,4,34FL,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.467,
120,2001,6,33,4,,6/18/2001,Unsorted biomass,4,5,4,34FL,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89.767,
120,2001,6,34,1,,6/18/2001,Unsorted biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,286.817,
120,2001,6,34,2,,6/18/2001,Unsorted biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,364.2,
120,2001,6,34,3,,6/18/2001,Andropogon gerardi,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,3.127,
120,2001,6,34,3,,6/18/2001,Schizachyrium scoparium,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,19.943,
120,2001,6,34,3,,6/18/2001,Panicum virgatum,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1.418,
120,2001,6,34,3,,6/18/2001,Sorghastrum nutans,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,10.228,
120,2001,6,34,3,,6/18/2001,Sporobolus cryptandrus,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0.188,
120,2001,6,34,3,,6/18/2001,Koeleria cristata,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,6.053,
120,2001,6,34,3,,6/18/2001,Amorpha canescens,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2.608,
120,2001,6,34,3,,6/18/2001,Lupinus perennis,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,200.568,
120,2001,6,34,3,,6/18/2001,Achillea millefolium(lanulosa),16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0.225,
120,2001,6,34,3,,6/18/2001,Crepis tectorum,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0.055,
120,2001,6,34,3,,6/18/2001,Lychnis alba,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0.002,
120,2001,6,34,4,,6/18/2001,Unsorted biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,192.967,
120,2001,6,35,1,,6/18/2001,Unsorted biomass,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,268.3,
120,2001,6,35,2,,6/18/2001,Unsorted biomass,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,124.883,
120,2001,6,35,3,,6/18/2001,Miscellaneous litter,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,8.817,
120,2001,6,35,3,,6/18/2001,Andropogon gerardi,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,10.867,
120,2001,6,35,3,,6/18/2001,Schizachyrium scoparium,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,16.383,
120,2001,6,35,3,,6/18/2001,Panicum virgatum,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,8.35,
120,2001,6,35,3,,6/18/2001,Sorghastrum nutans,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,13.817,
120,2001,6,35,3,,6/18/2001,Koeleria cristata,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2.8,
120,2001,6,35,3,,6/18/2001,Amorpha canescens,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.067,
120,2001,6,35,3,,6/18/2001,Lespedeza capitata,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,14.05,
120,2001,6,35,3,,6/18/2001,Lupinus perennis,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,62.217,
120,2001,6,35,3,,6/18/2001,Asclepias tuberosa,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.022,
120,2001,6,35,3,,6/18/2001,Berteroa incana,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.333,
120,2001,6,35,3,,6/18/2001,Liatris aspera,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.233,
120,2001,6,35,3,,6/18/2001,Polygonum convolvulus,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.003,
120,2001,6,35,3,,6/18/2001,Solidago rigida,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,3.967,
120,2001,6,35,3,,6/18/2001,Petalostemum purpureum,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,28.683,
120,2001,6,35,4,,6/18/2001,Unsorted biomass,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,249.55,
120,2001,6,44,1,,6/19/2001,Unsorted biomass,4,5,3,4FL,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,102.317,
120,2001,6,44,2,,6/19/2001,Unsorted biomass,4,5,3,4FL,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,111.267,
120,2001,6,44,3,,6/19/2001,Miscellaneous litter,4,5,3,4FL,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,9,
120,2001,6,44,3,,6/19/2001,Agropyron repens,4,5,3,4FL,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,5.313,
