,plot.bigbio,plot,rich.trt,treatment,SpNum,year,species,mass.above,mass.below,cover,leaf.C,leaf.N,leaf.P,bigb.N,bigb.C,intent.sp
221,29,4,1,SoilDrenchFungicide,1,2009,HEDEOMA HISPIDA,0.05,138.65,NA,NA,NA,NA,1.894,47.473,FALSE
222,29,4,1,SoilDrenchFungicide,1,2013,SILENE ANTIRRHINA,2.1,394.741,NA,NA,NA,NA,1.894,47.473,FALSE
223,29,4,1,SoilDrenchFungicide,1,2008,RUMEX ACETOSELLA,NA,NA,6,NA,NA,NA,1.894,47.473,FALSE
224,29,4,1,SoilDrenchFungicide,1,2008,UNSORTED BIOMASS,140.8,NA,NA,NA,NA,NA,1.894,47.473,FALSE
225,29,4,1,SoilDrenchFungicide,1,2013,AGROPYRON REPENS,2.6,394.741,NA,NA,NA,NA,1.894,47.473,FALSE
226,29,5,1,FoliarFungicide,1,2010,SPOROBOLUS CRYPTANDRUS,0.8,215.44,NA,NA,NA,NA,1.894,47.473,FALSE
227,29,5,1,FoliarFungicide,1,2010,MISCELLANEOUS LITTER,NA,NA,7,NA,NA,NA,1.894,47.473,FALSE
228,29,5,1,FoliarFungicide,1,2010,RUMEX ACETOSELLA,0.9,215.44,NA,NA,NA,NA,1.894,47.473,FALSE
229,29,4,1,SoilDrenchFungicide,1,2009,ARABIS GLABRA,NA,NA,11,NA,NA,NA,1.894,47.473,FALSE
230,29,4,1,SoilDrenchFungicide,1,2009,ARISTIDA BASIRAMEA,4.1,138.65,NA,NA,NA,NA,1.894,47.473,FALSE
231,29,4,1,SoilDrenchFungicide,1,2011,CREPIS TECTORUM,NA,NA,3,NA,NA,NA,1.894,47.473,FALSE
232,29,4,1,SoilDrenchFungicide,1,2011,CYPERUS SP.,7.8,167.43,5,NA,NA,NA,1.894,47.473,FALSE
233,29,4,1,SoilDrenchFungicide,1,2012,Lesca,3,304.28,NA,NA,NA,NA,1.894,47.473,TRUE
234,29,4,1,SoilDrenchFungicide,1,2012,Luppe,3.1,304.28,NA,NA,NA,NA,1.894,47.473,FALSE
235,29,4,1,SoilDrenchFungicide,1,2012,RUMEX ACETOSELLA,5,304.28,NA,NA,NA,NA,1.894,47.473,FALSE
236,29,4,1,SoilDrenchFungicide,1,2007,CREPIS TECTORUM,0.1,NA,NA,NA,NA,NA,1.894,47.473,FALSE
237,29,4,1,SoilDrenchFungicide,1,2008,MISCELLANEOUS GRASSES,NA,NA,14,NA,NA,NA,1.894,47.473,FALSE
238,29,1,1,AllPesticides,1,2012,DIGITARIA SP.,0.6,894.74,3,NA,NA,NA,1.894,47.473,FALSE
239,29,1,1,AllPesticides,1,2012,CYPERUS SP.,0.42,894.74,NA,NA,NA,NA,1.894,47.473,FALSE
240,29,1,1,AllPesticides,1,2012,RUMEX ACETOSELLA,1.6,894.74,2,NA,NA,NA,1.894,47.473,FALSE
241,29,1,1,AllPesticides,1,2009,ARABIS GLABRA,NA,NA,10,NA,NA,NA,1.894,47.473,FALSE
242,29,1,1,AllPesticides,1,2012,BARE GROUND,NA,NA,66,NA,NA,NA,1.894,47.473,FALSE
243,29,1,1,AllPesticides,1,2007,Lesca,54.2,NA,NA,NA,NA,NA,1.894,47.473,TRUE
244,29,1,1,AllPesticides,1,2009,AGROSTIS SCABRA,0.7,172.53,NA,NA,NA,NA,1.894,47.473,FALSE
245,29,1,1,AllPesticides,1,2007,Schsc,1.3,NA,NA,NA,NA,NA,1.894,47.473,FALSE
246,29,5,1,FoliarFungicide,1,2007,CYPERUS SP.,0.6,NA,NA,NA,NA,NA,1.894,47.473,FALSE
247,29,5,1,FoliarFungicide,1,2009,CYPERUS SP.,0.4,371.22,NA,NA,NA,NA,1.894,47.473,FALSE
248,29,5,1,FoliarFungicide,1,2011,Poapr,5.9,531.09,NA,NA,NA,NA,1.894,47.473,FALSE
249,29,5,1,FoliarFungicide,1,2013,MOSSES,NA,NA,1,NA,NA,NA,1.894,47.473,FALSE
250,29,2,1,Insecticide,1,2010,TARAXICUM OFFICINALIS,2.3,180.91,NA,NA,NA,NA,1.894,47.473,FALSE
251,29,2,1,Insecticide,1,2013,RUMEX ACETOSELLA,5.7,514.858,1,NA,NA,NA,1.894,47.473,FALSE
252,29,2,1,Insecticide,1,2013,Poapr,1.46,514.858,NA,NA,NA,NA,1.894,47.473,FALSE
253,29,2,1,Insecticide,1,2010,EUPHORBIA GLYPTOSPERMA,0.4,180.91,NA,NA,NA,NA,1.894,47.473,FALSE
254,29,2,1,Insecticide,1,2010,Lesca,61.5,180.91,20,NA,NA,NA,1.894,47.473,TRUE
255,29,2,1,Insecticide,1,2013,BARE GROUND,NA,NA,73,NA,NA,NA,1.894,47.473,FALSE
256,29,2,1,Insecticide,1,2011,Achmi,1.8,372.86,NA,NA,NA,NA,1.894,47.473,FALSE
257,29,2,1,Insecticide,1,2011,AGROPYRON REPENS,0.3,372.86,NA,NA,NA,NA,1.894,47.473,FALSE
258,29,2,1,Insecticide,1,2011,ARISTIDA BASIRAMEA,42.6,372.86,NA,NA,NA,NA,1.894,47.473,FALSE
259,29,2,1,Insecticide,1,2011,BARE GROUND,NA,NA,22,NA,NA,NA,1.894,47.473,FALSE
260,29,2,1,Insecticide,1,2011,BOUTELOUA GRACILIS,2.6,372.86,NA,NA,NA,NA,1.894,47.473,FALSE
261,29,2,1,Insecticide,1,2011,CREPIS TECTORUM,NA,NA,3,NA,NA,NA,1.894,47.473,FALSE
262,29,2,1,Insecticide,1,2007,AGROPYRON REPENS,2.2,NA,NA,NA,NA,NA,1.894,47.473,FALSE
263,29,2,1,Insecticide,1,2007,AGROSTIS SCABRA,20.5,NA,NA,NA,NA,NA,1.894,47.473,FALSE
264,29,2,1,Insecticide,1,2007,CYPERUS SP.,6,NA,NA,NA,NA,NA,1.894,47.473,FALSE
265,29,3,1,Control,1,2012,ARISTIDA BASIRAMEA,23.9,333.88,12,NA,NA,NA,1.894,47.473,FALSE
266,29,3,1,Control,1,2010,MISCELLANEOUS LITTER,NA,NA,10,NA,NA,NA,1.894,47.473,FALSE
267,29,3,1,Control,1,2010,Schsc,1.4,289.45,NA,NA,NA,NA,1.894,47.473,FALSE
268,29,3,1,Control,1,2010,HEDEOMA HISPIDA,0.2,289.45,NA,NA,NA,NA,1.894,47.473,FALSE
269,29,3,1,Control,1,2009,Achmi,0.7,596.88,NA,NA,NA,NA,1.894,47.473,FALSE
270,29,4,1,SoilDrenchFungicide,1,2013,Schsc,NA,NA,1,NA,NA,NA,1.894,47.473,FALSE
271,29,4,1,SoilDrenchFungicide,1,2013,Lesca,42.8,394.741,8,NA,NA,NA,1.894,47.473,TRUE
272,29,5,1,FoliarFungicide,1,2012,RUMEX ACETOSELLA,4.7,399.67,NA,NA,NA,NA,1.894,47.473,FALSE
273,29,5,1,FoliarFungicide,1,2010,CYPERUS SP.,0.4,215.44,NA,NA,NA,NA,1.894,47.473,FALSE
274,29,5,1,FoliarFungicide,1,2012,LEPIDIUM DENSIFLORUM,0.3,399.67,NA,NA,NA,NA,1.894,47.473,FALSE
275,29,5,1,FoliarFungicide,1,2009,CREPIS TECTORUM,0.6,371.22,14,NA,NA,NA,1.894,47.473,FALSE
276,29,5,1,FoliarFungicide,1,2011,ERIGERON CANADENSIS,0.5,531.09,NA,NA,NA,NA,1.894,47.473,FALSE
277,29,5,1,FoliarFungicide,1,2011,EUPHORBIA GLYPTOSPERMA,0.1,531.09,NA,NA,NA,NA,1.894,47.473,FALSE
278,29,5,1,FoliarFungicide,1,2012,TARAXICUM OFFICINALIS,1.4,399.67,NA,NA,NA,NA,1.894,47.473,FALSE
279,29,5,1,FoliarFungicide,1,2007,Lesca,81.8,NA,NA,NA,NA,NA,1.894,47.473,TRUE
280,29,5,1,FoliarFungicide,1,2012,CYPERUS SP.,0.6,399.67,NA,NA,NA,NA,1.894,47.473,FALSE
281,29,5,1,FoliarFungicide,1,2013,ARISTIDA BASIRAMEA,2.6,263.106,1,NA,NA,NA,1.894,47.473,FALSE
282,29,5,1,FoliarFungicide,1,2011,CYPERUS SP.,2.8,531.09,5,NA,NA,NA,1.894,47.473,FALSE
283,29,5,1,FoliarFungicide,1,2010,ARISTIDA BASIRAMEA,3.7,215.44,NA,NA,NA,NA,1.894,47.473,FALSE
284,29,5,1,FoliarFungicide,1,2009,RUMEX ACETOSELLA,1.1,371.22,1,NA,NA,NA,1.894,47.473,FALSE
285,29,5,1,FoliarFungicide,1,2012,Poapr,8.3,399.67,NA,NA,NA,NA,1.894,47.473,FALSE
286,29,5,1,FoliarFungicide,1,2012,EUPHORBIA GLYPTOSPERMA,1.5,399.67,NA,NA,NA,NA,1.894,47.473,FALSE
287,29,5,1,FoliarFungicide,1,2011,BARE GROUND,NA,NA,10,NA,NA,NA,1.894,47.473,FALSE
288,29,5,1,FoliarFungicide,1,2011,Lesca,473.7,531.09,65,47.732,1.958,0.147143175,1.894,47.473,TRUE
289,29,5,1,FoliarFungicide,1,2009,POLYGONUM CONVOLVULUS,0.4,371.22,NA,NA,NA,NA,1.894,47.473,FALSE
290,29,5,1,FoliarFungicide,1,2013,TARAXICUM OFFICINALIS,0.7,263.106,1,NA,NA,NA,1.894,47.473,FALSE
291,29,5,1,FoliarFungicide,1,2009,MISCELLANEOUS LITTER,NA,NA,20,NA,NA,NA,1.894,47.473,FALSE
292,29,5,1,FoliarFungicide,1,2007,Poapr,2.7,NA,NA,NA,NA,NA,1.894,47.473,FALSE
293,29,5,1,FoliarFungicide,1,2008,RUMEX ACETOSELLA,NA,NA,10,NA,NA,NA,1.894,47.473,FALSE
294,29,4,1,SoilDrenchFungicide,1,2007,Schsc,0.6,NA,NA,NA,NA,NA,1.894,47.473,FALSE
295,29,4,1,SoilDrenchFungicide,1,2009,ERAGROSTIS SPECTABILIS,1,138.65,NA,NA,NA,NA,1.894,47.473,FALSE
296,29,4,1,SoilDrenchFungicide,1,2010,CYPERUS SCHWEINITZII,5.9,355.23,NA,NA,NA,NA,1.894,47.473,FALSE
297,29,4,1,SoilDrenchFungicide,1,2011,Poapr,3,167.43,NA,NA,NA,NA,1.894,47.473,FALSE
298,29,3,1,Control,1,2008,RUMEX ACETOSELLA,NA,NA,11,NA,NA,NA,1.894,47.473,FALSE
299,29,3,1,Control,1,2009,AGROPYRON REPENS,3,596.88,2,NA,NA,NA,1.894,47.473,FALSE
300,29,3,1,Control,1,2010,ERIGERON STRIGOSUS,NA,NA,2,NA,NA,NA,1.894,47.473,FALSE
301,29,3,1,Control,1,2010,Lesca,196.8,289.45,45,NA,NA,NA,1.894,47.473,TRUE
302,29,1,1,AllPesticides,1,2010,BARE GROUND,NA,NA,25,NA,NA,NA,1.894,47.473,FALSE
303,29,5,1,FoliarFungicide,1,2013,RUMEX ACETOSELLA,1.5,263.106,2,NA,NA,NA,1.894,47.473,FALSE
304,29,5,1,FoliarFungicide,1,2008,TARAXICUM OFFICINALIS,NA,NA,11,NA,NA,NA,1.894,47.473,FALSE
305,29,5,1,FoliarFungicide,1,2009,Luppe,NA,NA,3,NA,NA,NA,1.894,47.473,FALSE
306,29,5,1,FoliarFungicide,1,2011,DIGITARIA SP.,0.1,531.09,NA,NA,NA,NA,1.894,47.473,FALSE
307,29,5,1,FoliarFungicide,1,2009,MISCELLANEOUS FORBS,0.01,371.22,NA,NA,NA,NA,1.894,47.473,FALSE
308,29,1,1,AllPesticides,1,2009,Lesca,63.5,172.53,NA,NA,NA,NA,1.894,47.473,TRUE
309,29,1,1,AllPesticides,1,2010,MISCELLANEOUS LITTER,NA,NA,20,NA,NA,NA,1.894,47.473,FALSE
310,29,1,1,AllPesticides,1,2013,AGROPYRON REPENS,2.7,710.5,2,NA,NA,NA,1.894,47.473,FALSE
311,29,1,1,AllPesticides,1,2013,ARISTIDA BASIRAMEA,2.6,710.5,NA,NA,NA,NA,1.894,47.473,FALSE
312,29,1,1,AllPesticides,1,2013,BARE GROUND,NA,NA,19,NA,NA,NA,1.894,47.473,FALSE
313,29,1,1,AllPesticides,1,2008,Luppe,NA,NA,9,NA,NA,NA,1.894,47.473,FALSE
314,29,1,1,AllPesticides,1,2010,SOLIDAGO NEMORALIS,NA,NA,7,NA,NA,NA,1.894,47.473,FALSE
315,29,1,1,AllPesticides,1,2009,PETALOSTEMUM CANDIDUM,3,172.53,NA,NA,NA,NA,1.894,47.473,FALSE
316,29,1,1,AllPesticides,1,2010,HEDEOMA HISPIDA,0.1,450.62,NA,NA,NA,NA,1.894,47.473,FALSE
317,29,1,1,AllPesticides,1,2010,AGROPYRON REPENS,8.7,450.62,NA,NA,NA,NA,1.894,47.473,FALSE
318,29,1,1,AllPesticides,1,2009,ERIGERON SP.,NA,NA,10,NA,NA,NA,1.894,47.473,FALSE
319,29,1,1,AllPesticides,1,2009,Koecr,NA,NA,12,NA,NA,NA,1.894,47.473,FALSE
320,29,1,1,AllPesticides,1,2009,Lesca,52.3,172.53,NA,NA,NA,NA,1.894,47.473,TRUE
321,29,1,1,AllPesticides,1,2008,BARE GROUND,NA,NA,46,NA,NA,NA,1.894,47.473,FALSE
322,29,1,1,AllPesticides,1,2009,TARAXICUM OFFICINALIS,0.2,172.53,2,NA,NA,NA,1.894,47.473,FALSE
323,29,1,1,AllPesticides,1,2010,SOLIDAGO ALTISSIMA,12.6,450.62,NA,NA,NA,NA,1.894,47.473,FALSE
324,29,1,1,AllPesticides,1,2010,PHYSALIS HETEROPHYLLA,NA,NA,5,NA,NA,NA,1.894,47.473,FALSE
325,29,1,1,AllPesticides,1,2010,Poapr,0.6,450.62,3,NA,NA,NA,1.894,47.473,FALSE
326,29,1,1,AllPesticides,1,2010,RUMEX ACETOSELLA,7.6,450.62,NA,NA,NA,NA,1.894,47.473,FALSE
327,29,1,1,AllPesticides,1,2010,Lesca,123.2,450.62,40,NA,NA,NA,1.894,47.473,TRUE
328,29,2,1,Insecticide,1,2010,RUMEX ACETOSELLA,11.4,180.91,10,NA,NA,NA,1.894,47.473,FALSE
329,29,2,1,Insecticide,1,2010,RUMEX ACETOSELLA,11.4,180.91,5,NA,NA,NA,1.894,47.473,FALSE
330,29,2,1,Insecticide,1,2010,SOLIDAGO NEMORALIS,NA,NA,3,NA,NA,NA,1.894,47.473,FALSE
331,29,2,1,Insecticide,1,2010,SOLIDAGO RIGIDA,0.6,180.91,NA,NA,NA,NA,1.894,47.473,FALSE
332,29,3,1,Control,1,2008,TARAXICUM OFFICINALIS,NA,NA,3,NA,NA,NA,1.894,47.473,FALSE
333,29,3,1,Control,1,2012,Lesca,23,333.88,15,NA,NA,NA,1.894,47.473,TRUE
334,29,3,1,Control,1,2013,Luppe,NA,NA,4,NA,NA,NA,1.894,47.473,FALSE
335,29,3,1,Control,1,2007,CYPERUS SP.,0.7,NA,NA,NA,NA,NA,1.894,47.473,FALSE
336,29,3,1,Control,1,2013,CYPERUS SP.,0.53,419.751,2,NA,NA,NA,1.894,47.473,FALSE
337,29,3,1,Control,1,2010,TARAXICUM OFFICINALIS,2.6,289.45,3,NA,NA,NA,1.894,47.473,FALSE
338,29,5,1,FoliarFungicide,1,2008,Lesca,NA,NA,15,NA,NA,NA,1.894,47.473,TRUE
339,29,5,1,FoliarFungicide,1,2009,TARAXICUM OFFICINALIS,0.3,371.22,6,NA,NA,NA,1.894,47.473,FALSE
340,29,5,1,FoliarFungicide,1,2009,BOUTELOUA GRACILIS,NA,NA,4,NA,NA,NA,1.894,47.473,FALSE
341,29,5,1,FoliarFungicide,1,2009,Andge,NA,NA,1,NA,NA,NA,1.894,47.473,FALSE
342,29,3,1,Control,1,2013,ARISTIDA BASIRAMEA,8.2,419.751,5,NA,NA,NA,1.894,47.473,FALSE
343,29,1,1,AllPesticides,1,2009,SOLIDAGO NEMORALIS,0.7,172.53,NA,NA,NA,NA,1.894,47.473,FALSE
344,29,1,1,AllPesticides,1,2009,Poapr,4.7,172.53,NA,NA,NA,NA,1.894,47.473,FALSE
345,29,2,1,Insecticide,1,2011,Lesca,80.6,372.86,30,48.598,2.644,0.257863783,1.894,47.473,TRUE
346,29,2,1,Insecticide,1,2011,Luppe,0.1,372.86,NA,NA,NA,NA,1.894,47.473,FALSE
347,29,2,1,Insecticide,1,2011,Poapr,0.3,372.86,NA,NA,NA,NA,1.894,47.473,FALSE
348,29,3,1,Control,1,2013,EUPHORBIA GLYPTOSPERMA,NA,NA,3,NA,NA,NA,1.894,47.473,FALSE
349,29,3,1,Control,1,2011,CYPERUS SP.,9.3,275,7,NA,NA,NA,1.894,47.473,FALSE
350,29,5,1,FoliarFungicide,1,2009,ARABIS GLABRA,NA,NA,8,NA,NA,NA,1.894,47.473,FALSE
351,29,5,1,FoliarFungicide,1,2013,Lesca,129.4,263.106,13,NA,NA,NA,1.894,47.473,TRUE
352,29,5,1,FoliarFungicide,1,2008,Luppe,NA,NA,12,NA,NA,NA,1.894,47.473,FALSE
353,29,5,1,FoliarFungicide,1,2010,DIGITARIA SP.,1.9,215.44,NA,NA,NA,NA,1.894,47.473,FALSE
354,29,5,1,FoliarFungicide,1,2010,Lesca,230.1,215.44,35,NA,NA,NA,1.894,47.473,TRUE
355,29,5,1,FoliarFungicide,1,2010,Luppe,0.1,215.44,NA,NA,NA,NA,1.894,47.473,FALSE
356,29,5,1,FoliarFungicide,1,2010,TARAXICUM OFFICINALIS,2.7,215.44,5,NA,NA,NA,1.894,47.473,FALSE
357,29,5,1,FoliarFungicide,1,2009,AGROPYRON REPENS,NA,NA,3,NA,NA,NA,1.894,47.473,FALSE
358,29,5,1,FoliarFungicide,1,2009,Sornu,NA,NA,3,NA,NA,NA,1.894,47.473,FALSE
359,29,5,1,FoliarFungicide,1,2012,ARISTIDA BASIRAMEA,58.6,399.67,NA,NA,NA,NA,1.894,47.473,FALSE
360,29,5,1,FoliarFungicide,1,2008,MISCELLANEOUS GRASSES,NA,NA,16,NA,NA,NA,1.894,47.473,FALSE
361,29,5,1,FoliarFungicide,1,2009,BARE GROUND,NA,NA,10,NA,NA,NA,1.894,47.473,FALSE
362,29,5,1,FoliarFungicide,1,2007,AMBROSIA ARTEMISIIFOLIA ELATIOR,2.3,NA,NA,NA,NA,NA,1.894,47.473,FALSE
363,29,5,1,FoliarFungicide,1,2008,BARE GROUND,NA,NA,36,NA,NA,NA,1.894,47.473,FALSE
364,29,2,1,Insecticide,1,2009,AGROPYRON REPENS,1.9,272.04,NA,NA,NA,NA,1.894,47.473,FALSE
365,29,2,1,Insecticide,1,2010,Achmi,3.4,180.91,5,NA,NA,NA,1.894,47.473,FALSE
366,29,2,1,Insecticide,1,2010,AGROPYRON REPENS,2.4,180.91,NA,NA,NA,NA,1.894,47.473,FALSE
367,29,4,1,SoilDrenchFungicide,1,2011,TARAXICUM OFFICINALIS,0.1,167.43,5,NA,NA,NA,1.894,47.473,FALSE
368,29,4,1,SoilDrenchFungicide,1,2013,BERTEROA INCANA,NA,NA,1,NA,NA,NA,1.894,47.473,FALSE
369,29,4,1,SoilDrenchFungicide,1,2013,CREPIS TECTORUM,0.06,394.741,NA,NA,NA,NA,1.894,47.473,FALSE
370,29,4,1,SoilDrenchFungicide,1,2011,RUMEX ACETOSELLA,0.7,167.43,3,NA,NA,NA,1.894,47.473,FALSE
371,29,4,1,SoilDrenchFungicide,1,2010,Poapr,0.4,355.23,NA,NA,NA,NA,1.894,47.473,FALSE
372,29,4,1,SoilDrenchFungicide,1,2010,RUMEX ACETOSELLA,17,355.23,NA,NA,NA,NA,1.894,47.473,FALSE
373,29,4,1,SoilDrenchFungicide,1,2008,CYPERUS SP.,NA,NA,2,NA,NA,NA,1.894,47.473,FALSE
374,29,4,1,SoilDrenchFungicide,1,2008,BARE GROUND,NA,NA,49,NA,NA,NA,1.894,47.473,FALSE
375,29,4,1,SoilDrenchFungicide,1,2009,ERIGERON CANADENSIS,NA,NA,3,NA,NA,NA,1.894,47.473,FALSE
376,29,4,1,SoilDrenchFungicide,1,2010,ARISTIDA BASIRAMEA,3.3,355.23,NA,NA,NA,NA,1.894,47.473,FALSE
377,29,4,1,SoilDrenchFungicide,1,2013,Petpu,0.02,394.741,NA,NA,NA,NA,1.894,47.473,FALSE
378,29,4,1,SoilDrenchFungicide,1,2007,EUPHORBIA GLYPTOSPERMA,0.1,NA,NA,NA,NA,NA,1.894,47.473,FALSE
379,29,4,1,SoilDrenchFungicide,1,2010,TARAXICUM OFFICINALIS,6,355.23,NA,NA,NA,NA,1.894,47.473,FALSE
380,29,4,1,SoilDrenchFungicide,1,2007,PANICUM OLIGOSANTHES,2.1,NA,NA,NA,NA,NA,1.894,47.473,FALSE
381,29,4,1,SoilDrenchFungicide,1,2013,EUPHORBIA GLYPTOSPERMA,0.7,394.741,1,NA,NA,NA,1.894,47.473,FALSE
382,29,4,1,SoilDrenchFungicide,1,2013,RUMEX ACETOSELLA,3.3,394.741,2,NA,NA,NA,1.894,47.473,FALSE
383,29,3,1,Control,1,2013,Lesca,96.5,419.751,20,NA,NA,NA,1.894,47.473,TRUE
384,29,3,1,Control,1,2011,TRIFOLIUM REPENS,1.9,275,NA,NA,NA,NA,1.894,47.473,FALSE
385,29,3,1,Control,1,2013,CREPIS TECTORUM,NA,NA,2,NA,NA,NA,1.894,47.473,FALSE
386,29,4,1,SoilDrenchFungicide,1,2010,MISCELLANEOUS FORBS,NA,NA,10,NA,NA,NA,1.894,47.473,FALSE
387,29,4,1,SoilDrenchFungicide,1,2010,MISCELLANEOUS LITTER,NA,NA,10,NA,NA,NA,1.894,47.473,FALSE
388,29,4,1,SoilDrenchFungicide,1,2013,Luppe,0.6,394.741,NA,NA,NA,NA,1.894,47.473,FALSE
389,29,2,1,Insecticide,1,2011,RUMEX ACETOSELLA,7.2,372.86,20,NA,NA,NA,1.894,47.473,FALSE
390,29,2,1,Insecticide,1,2012,RUMEX ACETOSELLA,6.3,692.43,NA,NA,NA,NA,1.894,47.473,FALSE
391,29,2,1,Insecticide,1,2012,TARAXICUM OFFICINALIS,1.2,692.43,NA,NA,NA,NA,1.894,47.473,FALSE
392,29,2,1,Insecticide,1,2010,Lesca,61.5,180.91,22,NA,NA,NA,1.894,47.473,TRUE
393,29,2,1,Insecticide,1,2010,Luppe,NA,NA,5,NA,NA,NA,1.894,47.473,FALSE
394,29,4,1,SoilDrenchFungicide,1,2010,Lesca,148.4,355.23,25,NA,NA,NA,1.894,47.473,TRUE
395,29,2,1,Insecticide,1,2010,MISCELLANEOUS SP.,NA,NA,3,NA,NA,NA,1.894,47.473,FALSE
396,29,4,1,SoilDrenchFungicide,1,2007,Lesca,58.6,NA,NA,NA,NA,NA,1.894,47.473,TRUE
397,29,4,1,SoilDrenchFungicide,1,2011,Schsc,0.1,167.43,NA,NA,NA,NA,1.894,47.473,FALSE
398,29,4,1,SoilDrenchFungicide,1,2013,CYPERUS SP.,0.28,394.741,1,NA,NA,NA,1.894,47.473,FALSE
399,29,3,1,Control,1,2010,OXYBAPHUS HIRSUTUS,0.7,289.45,NA,NA,NA,NA,1.894,47.473,FALSE
400,29,2,1,Insecticide,1,2012,ERIGERON STRIGOSUS,1.2,692.43,NA,NA,NA,NA,1.894,47.473,FALSE
401,29,2,1,Insecticide,1,2012,EUPHORBIA GLYPTOSPERMA,1.8,692.43,NA,NA,NA,NA,1.894,47.473,FALSE
402,29,4,1,SoilDrenchFungicide,1,2013,MISCELLANEOUS LITTER,NA,NA,29,NA,NA,NA,1.894,47.473,FALSE
403,29,3,1,Control,1,2012,LEPTOLOMA COGNATUM,0.19,333.88,NA,NA,NA,NA,1.894,47.473,FALSE
404,29,3,1,Control,1,2011,ARISTIDA BASIRAMEA,19.6,275,NA,NA,NA,NA,1.894,47.473,FALSE
405,29,3,1,Control,1,2007,CYPERUS TECTORUM,1.7,NA,NA,NA,NA,NA,1.894,47.473,FALSE
406,29,3,1,Control,1,2010,RUMEX ACETOSELLA,9.8,289.45,5,NA,NA,NA,1.894,47.473,FALSE
407,29,2,1,Insecticide,1,2010,ARISTIDA BASIRAMEA,17.8,180.91,NA,NA,NA,NA,1.894,47.473,FALSE
408,29,2,1,Insecticide,1,2010,BARE GROUND,NA,NA,65,NA,NA,NA,1.894,47.473,FALSE
409,29,3,1,Control,1,2012,AGROPYRON REPENS,5.8,333.88,NA,NA,NA,NA,1.894,47.473,FALSE
410,29,3,1,Control,1,2013,MISCELLANEOUS LITTER,NA,NA,25,NA,NA,NA,1.894,47.473,FALSE
411,29,3,1,Control,1,2012,DIGITARIA SP.,0.19,333.88,3,NA,NA,NA,1.894,47.473,FALSE
412,29,2,1,Insecticide,1,2012,CYPERUS SP.,2.8,692.43,NA,NA,NA,NA,1.894,47.473,FALSE
413,29,3,1,Control,1,2010,Poapr,0.4,289.45,NA,NA,NA,NA,1.894,47.473,FALSE
414,29,3,1,Control,1,2007,ARISTIDA BASIRAMEA,20.4,NA,NA,NA,NA,NA,1.894,47.473,FALSE
415,29,2,1,Insecticide,1,2012,Lesca,8.4,692.43,NA,NA,NA,NA,1.894,47.473,TRUE
416,29,2,1,Insecticide,1,2010,MISCELLANEOUS LITTER,NA,NA,10,NA,NA,NA,1.894,47.473,FALSE
418,29,2,1,Insecticide,1,2012,Achmi,7.4,692.43,NA,NA,NA,NA,1.894,47.473,FALSE
419,29,2,1,Insecticide,1,2012,AGROSTIS SCABRA,3.4,692.43,NA,NA,NA,NA,1.894,47.473,FALSE
420,29,2,1,Insecticide,1,2012,ARISTIDA BASIRAMEA,8.8,692.43,NA,NA,NA,NA,1.894,47.473,FALSE
421,29,3,1,Control,1,2013,PHYSALIS VIRGINIANA,NA,NA,2,NA,NA,NA,1.894,47.473,FALSE
422,29,3,1,Control,1,2008,CYPERUS SP.,NA,NA,1,NA,NA,NA,1.894,47.473,FALSE
423,29,3,1,Control,1,2008,UNSORTED BIOMASS,133.3,NA,NA,NA,NA,NA,1.894,47.473,FALSE
424,29,3,1,Control,1,2008,AGROPYRON REPENS,NA,NA,2,NA,NA,NA,1.894,47.473,FALSE
425,29,3,1,Control,1,2010,ERIGERON CANADENSIS,4.5,289.45,NA,NA,NA,NA,1.894,47.473,FALSE
426,29,3,1,Control,1,2012,BARE GROUND,NA,NA,26,NA,NA,NA,1.894,47.473,FALSE
427,29,3,1,Control,1,2012,CYPERUS SP.,0.6,333.88,3,NA,NA,NA,1.894,47.473,FALSE
428,29,3,1,Control,1,2007,Petpu,0.2,NA,NA,NA,NA,NA,1.894,47.473,FALSE
429,29,3,1,Control,1,2012,EUPHORBIA GLYPTOSPERMA,0.06,333.88,NA,NA,NA,NA,1.894,47.473,FALSE
430,29,3,1,Control,1,2008,MISCELLANEOUS GRASSES,NA,NA,18,NA,NA,NA,1.894,47.473,FALSE
431,64,6,32,FoliarFungicide,NA,2012,ARISTIDA BASIRAMEA,0.1,1467.11,NA,NA,NA,NA,NA,NA,NA
432,64,6,32,FoliarFungicide,NA,2010,Lesca,NA,NA,7,NA,NA,NA,NA,NA,NA
433,64,6,32,FoliarFungicide,NA,2010,Liaas,3.3,794.34,10,NA,NA,NA,NA,NA,NA
434,64,6,32,FoliarFungicide,NA,2012,Andge,72.1,1467.11,10,NA,NA,NA,NA,NA,NA
435,64,6,32,FoliarFungicide,NA,2010,Amoca,NA,NA,2,NA,NA,NA,NA,NA,NA
436,64,6,32,FoliarFungicide,NA,2010,Andge,4.5,794.34,8,NA,NA,NA,NA,NA,NA
437,64,6,32,FoliarFungicide,NA,2012,PETALOSTEMUM VILLOSUM,NA,NA,7,NA,NA,NA,NA,NA,NA
438,64,6,32,FoliarFungicide,NA,2010,Achmi,NA,NA,3,NA,NA,NA,NA,NA,NA
439,64,6,32,FoliarFungicide,NA,2010,BOUTELOUA GRACILIS,4.6,794.34,NA,NA,NA,NA,NA,NA,NA
